SectionID,CourseID,Semester,InstructorID
2945,4222,Fall 2025,4155
2946,4738,Summer 2026,1483
2947,751,Spring 2026,948
2948,2498,Summer 2026,4123
2949,2114,Fall 2025,3496
2950,2476,Fall 2025,4016
2951,2668,Spring 2026,501
2952,4439,Summer 2026,4598
2953,4153,Fall 2025,1322
2954,1054,Spring 2026,4935
2955,3786,Summer 2026,2335
2956,3709,Summer 2026,3166
2957,4787,Summer 2026,1463
2958,3990,Fall 2025,4990
2959,3120,Spring 2026,4278
2960,2589,Summer 2026,4014
2961,1792,Fall 2025,4292
2962,4234,Fall 2025,3975
2963,401,Spring 2026,3809
2964,3298,Spring 2026,4175
2965,1320,Fall 2025,2028
2966,2081,Fall 2025,4419
2967,3987,Fall 2025,1443
2968,444,Fall 2025,193
2969,3665,Summer 2026,2172
2970,3183,Fall 2025,1853
2971,2287,Spring 2026,591
2972,2134,Spring 2026,87
2973,1223,Fall 2025,3684
2974,3514,Fall 2025,3449
2975,4929,Summer 2026,4351
2976,3972,Summer 2026,3924
2977,2321,Summer 2026,1195
2978,1585,Fall 2025,3995
2979,896,Spring 2026,502
2980,1302,Summer 2026,2500
2981,3888,Summer 2026,3876
2982,3108,Spring 2026,2371
2983,4344,Spring 2026,2557
2984,899,Fall 2025,3001
2985,1220,Spring 2026,1925
2986,66,Fall 2025,4689
2987,4989,Spring 2026,68
2988,115,Fall 2025,1316
2989,2990,Fall 2025,607
2990,3175,Fall 2025,3575
2991,2298,Fall 2025,3210
2992,217,Summer 2026,2154
2993,4617,Spring 2026,920
2994,2227,Summer 2026,4023
2995,569,Fall 2025,2138
2996,4303,Spring 2026,4373
2997,3591,Summer 2026,3442
2998,2484,Summer 2026,550
2999,2059,Fall 2025,4059
3000,2698,Spring 2026,2926
3001,3824,Spring 2026,720
3002,2733,Summer 2026,512
3003,768,Summer 2026,2784
3004,972,Spring 2026,623
3005,2830,Fall 2025,1723
3006,187,Summer 2026,3310
3007,552,Fall 2025,3311
3008,4703,Fall 2025,3918
3009,4171,Summer 2026,2236
3010,1553,Spring 2026,280
3011,4898,Spring 2026,1645
3012,4808,Summer 2026,4293
3013,3979,Fall 2025,2224
3014,3195,Summer 2026,1187
3015,4953,Fall 2025,3211
3016,1335,Summer 2026,1400
3017,2073,Summer 2026,1162
3018,2940,Summer 2026,4025
3019,1998,Spring 2026,2097
3020,2167,Fall 2025,4401
3021,2153,Fall 2025,844
3022,1343,Fall 2025,2504
3023,3198,Spring 2026,1994
3024,720,Fall 2025,1846
3025,4330,Summer 2026,2872
3026,3050,Summer 2026,4691
3027,3354,Spring 2026,1682
3028,1799,Fall 2025,587
3029,2926,Spring 2026,1652
3030,4786,Fall 2025,1969
3031,345,Summer 2026,1221
3032,4674,Summer 2026,4707
3033,2105,Summer 2026,3165
3034,3186,Fall 2025,4054
3035,127,Summer 2026,2205
3036,3447,Summer 2026,3951
3037,3916,Spring 2026,2886
3038,747,Summer 2026,3106
3039,2234,Fall 2025,2885
3040,3231,Fall 2025,4917
3041,1714,Spring 2026,992
3042,2491,Fall 2025,3483
3043,4738,Fall 2025,4276
3044,4454,Spring 2026,2665
3045,4614,Summer 2026,2531
3046,2163,Spring 2026,2071
3047,4871,Spring 2026,4855
3048,3342,Fall 2025,3121
3049,1411,Spring 2026,1872
3050,3371,Summer 2026,2228
3051,320,Spring 2026,3465
3052,1346,Fall 2025,3474
3053,542,Fall 2025,4465
3054,2166,Summer 2026,4774
3055,2284,Fall 2025,2936
3056,1149,Spring 2026,4087
3057,2827,Spring 2026,1492
3058,391,Fall 2025,2619
3059,179,Spring 2026,2265
3060,2135,Fall 2025,2074
3061,4390,Fall 2025,212
3062,3700,Fall 2025,3512
3063,2451,Summer 2026,4995
3064,607,Fall 2025,4661
3065,3027,Spring 2026,706
3066,4995,Summer 2026,1824
3067,2595,Summer 2026,3072
3068,383,Spring 2026,4012
3069,378,Summer 2026,1824
3070,2908,Fall 2025,4865
3071,1991,Spring 2026,3850
3072,3843,Summer 2026,3116
3073,4426,Summer 2026,1185
3074,2871,Fall 2025,422
3075,4490,Fall 2025,2949
3076,3407,Summer 2026,2846
3077,2683,Summer 2026,232
3078,2043,Fall 2025,2127
3079,4969,Spring 2026,1026
3080,3786,Summer 2026,2503
3081,2068,Fall 2025,1977
3082,4104,Spring 2026,784
3083,3853,Summer 2026,4596
3084,3635,Spring 2026,2180
3085,1614,Spring 2026,727
3086,1555,Spring 2026,1416
3087,3251,Spring 2026,1737
3088,4018,Fall 2025,3008
3089,2697,Summer 2026,2936
3090,1105,Summer 2026,4259
3091,1163,Fall 2025,2298
3092,3835,Spring 2026,4696
3093,2103,Summer 2026,4059
3094,4964,Summer 2026,499
3095,4679,Fall 2025,1500
3096,4541,Fall 2025,1658
3097,4684,Summer 2026,2149
3098,1844,Fall 2025,3669
3099,4694,Spring 2026,1792
3100,2618,Fall 2025,4911
3101,3631,Spring 2026,855
3102,2959,Summer 2026,4851
3103,1709,Spring 2026,3011
3104,589,Summer 2026,1752
3105,996,Fall 2025,2324
3106,1356,Summer 2026,4402
3107,3366,Fall 2025,1424
2073,3137,Spring 2026,252
2074,452,Summer 2026,2722
2075,46,Summer 2026,2511
2076,1428,Summer 2026,3231
2077,1401,Spring 2026,466
2078,1730,Summer 2026,3347
2079,3589,Summer 2026,4730
2080,4495,Fall 2025,4214
2081,1002,Fall 2025,935
2082,2037,Fall 2025,699
2083,4448,Spring 2026,2236
2084,1673,Fall 2025,1226
2085,3783,Spring 2026,1868
2086,1428,Fall 2025,2829
2087,2285,Summer 2026,219
2088,3296,Summer 2026,3144
2089,2907,Fall 2025,2232
2090,2701,Summer 2026,2399
2091,2832,Fall 2025,2436
2092,1151,Summer 2026,3610
2093,2345,Spring 2026,1078
2094,4409,Summer 2026,4199
2095,3700,Summer 2026,3997
2096,3786,Fall 2025,1
2097,1075,Summer 2026,4117
2098,3240,Spring 2026,3643
2099,1294,Fall 2025,1613
2100,309,Summer 2026,888
2101,1913,Summer 2026,3960
2102,879,Fall 2025,3422
2103,3652,Summer 2026,425
2104,5001,Fall 2025,2648
2105,3517,Fall 2025,3553
2106,600,Spring 2026,1391
2107,1221,Summer 2026,55
2108,321,Spring 2026,822
2109,4548,Summer 2026,4544
2110,808,Spring 2026,3477
2111,694,Fall 2025,1871
2112,4657,Summer 2026,4211
2113,2948,Fall 2025,2706
2114,2634,Summer 2026,642
2115,2770,Spring 2026,2326
2116,176,Spring 2026,4502
2117,4204,Fall 2025,1687
2118,4630,Summer 2026,1967
2119,188,Summer 2026,1594
2120,4722,Fall 2025,3364
2121,3542,Fall 2025,3293
2122,2985,Fall 2025,4478
2123,3263,Fall 2025,4803
2124,348,Fall 2025,320
2125,4478,Summer 2026,4469
2126,984,Summer 2026,2367
2127,4572,Spring 2026,1769
2128,903,Fall 2025,1841
2129,358,Fall 2025,3152
2130,397,Summer 2026,154
2131,846,Fall 2025,4572
2132,3739,Fall 2025,560
2133,2296,Spring 2026,1657
2134,2218,Spring 2026,3532
2135,578,Fall 2025,1581
2136,1304,Fall 2025,554
2137,4538,Spring 2026,393
2138,2598,Summer 2026,2665
2139,3702,Spring 2026,4665
2140,1985,Summer 2026,2677
2141,2215,Summer 2026,2060
2142,2935,Summer 2026,2491
2143,4548,Spring 2026,1434
2144,3203,Spring 2026,2297
2145,1737,Spring 2026,2414
2146,4638,Summer 2026,323
2147,3799,Spring 2026,315
2148,927,Spring 2026,909
2149,1906,Summer 2026,573
2150,2883,Fall 2025,549
2151,4218,Summer 2026,1444
2152,1477,Fall 2025,2555
2153,680,Summer 2026,1330
2154,662,Summer 2026,3331
2155,1445,Spring 2026,3170
2156,1617,Fall 2025,93
2157,1786,Fall 2025,3700
2158,4768,Summer 2026,1135
2159,701,Summer 2026,4884
2160,3149,Summer 2026,2661
2161,4228,Fall 2025,3994
2162,2840,Fall 2025,2132
2163,1048,Summer 2026,2817
2164,4871,Spring 2026,4598
2165,717,Summer 2026,4075
2166,2692,Fall 2025,3726
2167,3286,Spring 2026,4467
2168,846,Spring 2026,4719
2169,2905,Summer 2026,2005
2170,113,Spring 2026,1685
2171,3786,Spring 2026,2089
2172,3456,Spring 2026,4360
2173,4103,Spring 2026,2741
2174,3795,Spring 2026,2258
2175,2200,Spring 2026,4879
2176,142,Fall 2025,821
2177,659,Summer 2026,1438
2178,3670,Fall 2025,2476
2179,1984,Fall 2025,3313
2180,4674,Spring 2026,3552
2181,3186,Fall 2025,4770
2182,3664,Summer 2026,2198
2183,1246,Fall 2025,2247
2184,3810,Spring 2026,3513
2185,4436,Fall 2025,4022
2186,2749,Summer 2026,4755
2187,1976,Fall 2025,808
3108,1038,Spring 2026,1533
3109,1443,Summer 2026,868
3110,2034,Spring 2026,2122
3111,2979,Fall 2025,741
3112,2911,Summer 2026,3065
3113,4310,Summer 2026,80
3114,4069,Spring 2026,2633
3115,1448,Summer 2026,4186
3116,3964,Fall 2025,4354
3117,3975,Summer 2026,420
3118,4036,Fall 2025,1146
3119,4418,Spring 2026,2248
3120,1815,Spring 2026,2998
3121,786,Spring 2026,1371
3122,4222,Spring 2026,3713
3123,4919,Spring 2026,1129
3124,4743,Spring 2026,2346
3125,653,Spring 2026,4381
3126,2847,Fall 2025,883
3127,4698,Spring 2026,4835
3128,843,Fall 2025,4391
3129,2853,Summer 2026,2681
3130,4914,Spring 2026,225
3131,1454,Fall 2025,909
3132,2832,Spring 2026,90
3133,1306,Fall 2025,4363
3134,4617,Summer 2026,2814
3135,4495,Summer 2026,1888
3136,4569,Fall 2025,326
3137,1758,Fall 2025,4581
3138,4877,Spring 2026,1120
3139,4519,Summer 2026,434
3140,4413,Fall 2025,1383
3141,3892,Summer 2026,229
3142,2283,Spring 2026,1169
3143,4866,Fall 2025,2808
3144,630,Fall 2025,2535
3145,352,Fall 2025,4237
3146,3788,Fall 2025,3497
3147,822,Summer 2026,1396
3148,250,Fall 2025,4165
3149,2735,Fall 2025,4406
3150,3590,Summer 2026,2579
3151,2746,Fall 2025,2430
3152,4092,Fall 2025,1422
3153,4639,Fall 2025,4057
3154,4936,Fall 2025,4076
3155,4148,Fall 2025,2307
3156,2876,Fall 2025,538
3157,1511,Spring 2026,1905
3158,853,Fall 2025,4396
3159,2800,Spring 2026,901
3160,1351,Fall 2025,4984
3161,4577,Spring 2026,3980
3162,286,Fall 2025,4203
3163,2021,Fall 2025,907
3164,2034,Summer 2026,1972
3165,2315,Summer 2026,3885
3166,4289,Fall 2025,1141
3167,1784,Fall 2025,3033
3168,680,Fall 2025,3230
3169,4664,Fall 2025,3979
3170,1174,Summer 2026,2424
3171,2098,Fall 2025,3408
3172,1417,Spring 2026,3099
3173,4570,Summer 2026,2784
3174,3126,Fall 2025,1626
3175,685,Summer 2026,485
3176,276,Spring 2026,3500
3177,4152,Spring 2026,1365
3178,3544,Spring 2026,2748
3179,1778,Fall 2025,495
3180,3623,Spring 2026,1308
3181,1420,Spring 2026,4683
3182,1727,Fall 2025,1131
3183,3928,Summer 2026,2518
3184,2465,Spring 2026,2557
3185,552,Summer 2026,3611
3186,2180,Spring 2026,2061
3187,292,Spring 2026,4623
3188,2201,Spring 2026,616
3189,1127,Spring 2026,1130
3190,3227,Fall 2025,3729
3191,3288,Spring 2026,865
3192,1286,Summer 2026,1889
3193,3911,Summer 2026,2906
3194,2291,Fall 2025,1365
3195,970,Summer 2026,4680
3196,4700,Summer 2026,1109
3197,1721,Spring 2026,3861
3198,851,Spring 2026,1407
3199,3685,Spring 2026,1147
3200,4538,Fall 2025,235
3201,4150,Summer 2026,4451
3202,1659,Spring 2026,717
3203,4311,Fall 2025,4223
3204,1029,Fall 2025,3276
3205,2639,Fall 2025,4883
3206,4797,Fall 2025,3009
3207,1525,Spring 2026,3592
3208,3708,Fall 2025,3961
3209,3990,Fall 2025,4603
3210,1074,Summer 2026,4603
3211,3454,Spring 2026,980
3212,2592,Summer 2026,1808
3213,922,Spring 2026,1530
3214,4207,Spring 2026,3577
3215,4108,Spring 2026,4761
3216,3126,Spring 2026,2720
3217,4480,Spring 2026,1091
3218,2142,Spring 2026,3265
3219,1154,Spring 2026,4757
3220,2205,Spring 2026,296
3221,4620,Spring 2026,698
3222,3655,Spring 2026,922
3223,3492,Spring 2026,3173
3224,2220,Spring 2026,1812
3225,4953,Fall 2025,2801
3226,2569,Spring 2026,15
3227,1785,Summer 2026,4475
3228,4260,Spring 2026,2352
3229,2137,Summer 2026,3954
3230,2637,Spring 2026,2002
3231,2792,Summer 2026,4182
3232,1066,Fall 2025,1648
3233,2360,Spring 2026,2452
3234,1010,Fall 2025,3092
3235,3982,Spring 2026,3048
3236,1055,Summer 2026,1400
3237,1988,Fall 2025,4609
3238,3652,Fall 2025,2840
3239,2044,Spring 2026,2140
3240,3933,Fall 2025,2122
3241,2609,Summer 2026,3997
3242,2197,Spring 2026,3649
3243,4044,Spring 2026,1189
3244,3924,Fall 2025,2602
3245,284,Summer 2026,4100
3246,741,Fall 2025,4175
3247,3533,Fall 2025,1410
3248,2898,Fall 2025,2956
3249,1881,Fall 2025,765
3250,1247,Summer 2026,204
3251,3685,Summer 2026,4252
3252,3154,Summer 2026,3667
3253,3742,Spring 2026,1585
3254,137,Spring 2026,490
3255,3695,Spring 2026,3106
3256,1202,Summer 2026,1234
3257,4575,Spring 2026,1652
3258,1729,Spring 2026,757
3259,2276,Summer 2026,1408
3260,996,Summer 2026,518
3261,2653,Summer 2026,4735
3262,2903,Summer 2026,3984
3263,2424,Summer 2026,1228
3264,1451,Fall 2025,3955
3265,1903,Summer 2026,4808
3266,39,Fall 2025,4344
3267,2926,Spring 2026,3320
3268,3342,Spring 2026,87
3269,3746,Fall 2025,3029
3270,1725,Spring 2026,4667
3271,3703,Spring 2026,1670
3272,2704,Summer 2026,2716
3273,2351,Fall 2025,1825
3274,749,Summer 2026,534
3275,3026,Fall 2025,1211
3276,4073,Summer 2026,3301
3277,4881,Fall 2025,2228
3278,2836,Spring 2026,875
3279,3680,Summer 2026,3620
3280,3955,Summer 2026,3439
3281,4205,Summer 2026,1881
3282,503,Spring 2026,3988
3283,1714,Spring 2026,2342
3284,2218,Summer 2026,2700
3285,2193,Fall 2025,2932
3286,2995,Fall 2025,1495
3287,598,Spring 2026,4274
3288,2141,Summer 2026,3621
3289,904,Fall 2025,2792
3290,3478,Spring 2026,1406
3291,4078,Fall 2025,4093
3292,4307,Fall 2025,3700
3293,466,Summer 2026,4150
3294,1243,Summer 2026,4949
3295,3439,Spring 2026,1329
3296,2827,Fall 2025,8
3297,396,Fall 2025,4412
3298,318,Spring 2026,4840
3299,2426,Fall 2025,3119
3300,3493,Fall 2025,2161
3301,3218,Fall 2025,2795
3302,3933,Summer 2026,3158
3303,4588,Fall 2025,3440
3304,4826,Summer 2026,2952
3305,1680,Spring 2026,2571
3306,502,Fall 2025,1923
3307,182,Summer 2026,3812
3308,935,Fall 2025,327
3309,103,Summer 2026,537
3310,102,Summer 2026,1847
3311,1069,Fall 2025,4608
3312,402,Summer 2026,4449
3313,2374,Summer 2026,2004
3314,4859,Summer 2026,4895
3315,3391,Summer 2026,3396
3316,3874,Fall 2025,1497
3317,2408,Summer 2026,1655
3318,3650,Fall 2025,1697
3319,4837,Summer 2026,3658
3320,2796,Spring 2026,3912
3321,884,Spring 2026,1094
3322,1898,Summer 2026,2211
3323,2033,Spring 2026,290
3324,671,Summer 2026,4018
3325,4410,Fall 2025,1483
3326,2559,Fall 2025,2095
3327,4946,Fall 2025,942
3328,2516,Fall 2025,534
3329,1377,Spring 2026,793
3330,2635,Fall 2025,3689
3331,557,Fall 2025,3543
3332,460,Spring 2026,3100
3333,1740,Spring 2026,4073
3334,1222,Summer 2026,302
3335,3403,Summer 2026,3721
3336,4257,Spring 2026,3212
3337,2509,Fall 2025,4580
3338,3201,Spring 2026,212
3339,1491,Fall 2025,239
3340,3401,Fall 2025,3199
3341,1890,Fall 2025,103
3342,3761,Fall 2025,1602
3343,3449,Spring 2026,4172
3344,4940,Summer 2026,672
3345,2690,Summer 2026,4480
3346,1843,Spring 2026,1586
3347,3787,Fall 2025,4776
3348,4961,Fall 2025,4408
3349,3781,Summer 2026,838
3350,4594,Summer 2026,4633
3351,2584,Summer 2026,1582
3352,3309,Fall 2025,4869
3353,2956,Summer 2026,2060
3354,1378,Fall 2025,540
3355,2453,Fall 2025,3623
3356,2021,Summer 2026,4026
3357,2749,Spring 2026,952
3358,1674,Summer 2026,2748
3359,22,Summer 2026,3603
3360,2972,Fall 2025,2079
3361,4433,Summer 2026,4469
3362,3284,Fall 2025,1641
3363,4924,Summer 2026,2686
3364,2857,Fall 2025,4078
3365,3583,Summer 2026,1564
3366,4874,Spring 2026,1494
3367,1121,Fall 2025,2713
3368,3238,Fall 2025,3235
3369,2366,Spring 2026,1905
3370,2134,Spring 2026,3975
3371,1230,Spring 2026,812
3372,215,Summer 2026,1092
3373,1017,Spring 2026,3376
3374,4451,Summer 2026,2209
3375,662,Summer 2026,890
3376,3483,Fall 2025,1513
3377,1919,Spring 2026,2613
3378,2028,Summer 2026,2591
3379,3918,Spring 2026,3688
3380,2706,Fall 2025,4402
3381,4932,Spring 2026,2451
3382,1639,Spring 2026,163
3383,3918,Summer 2026,1773
3384,577,Spring 2026,260
3385,2543,Summer 2026,3071
3386,4525,Spring 2026,3793
3387,3512,Fall 2025,1521
3388,274,Spring 2026,3033
3389,2826,Summer 2026,3464
3390,3632,Spring 2026,609
3391,3834,Fall 2025,1906
3392,1242,Spring 2026,887
3393,4993,Summer 2026,529
3394,1265,Fall 2025,897
3395,24,Summer 2026,906
3396,2821,Fall 2025,2632
3397,2878,Fall 2025,4889
3398,429,Summer 2026,2029
3399,1330,Fall 2025,139
3400,2477,Fall 2025,3845
3401,2733,Fall 2025,1169
3402,3977,Spring 2026,4492
3403,214,Fall 2025,3601
3404,1304,Summer 2026,1633
3405,2701,Summer 2026,1812
3406,1199,Summer 2026,2235
3407,2147,Fall 2025,1548
3408,3653,Summer 2026,3426
3409,1352,Summer 2026,1251
3410,4831,Spring 2026,3952
3411,287,Summer 2026,2165
3412,131,Fall 2025,3009
3413,2731,Spring 2026,3324
3414,3632,Fall 2025,477
3415,1451,Spring 2026,2395
3416,3853,Spring 2026,1104
3417,3381,Fall 2025,1054
3418,3796,Fall 2025,3693
3419,1525,Summer 2026,2477
3420,1785,Spring 2026,1785
3421,28,Spring 2026,4092
3422,3921,Spring 2026,451
3423,117,Spring 2026,4406
3424,1150,Spring 2026,1874
3425,1803,Spring 2026,670
3426,951,Fall 2025,2143
3427,513,Summer 2026,448
3428,3806,Summer 2026,1582
3429,3839,Summer 2026,1877
3430,2408,Spring 2026,3396
3431,349,Spring 2026,792
3432,4449,Fall 2025,2754
3433,4542,Fall 2025,4837
3434,3577,Fall 2025,1291
3435,2984,Fall 2025,305
3436,1903,Fall 2025,313
3437,2484,Summer 2026,832
3438,2821,Summer 2026,1252
3439,2936,Summer 2026,2384
3440,2318,Fall 2025,537
3441,684,Spring 2026,4528
3442,360,Fall 2025,604
3443,1895,Summer 2026,639
3444,1058,Fall 2025,4828
3445,79,Summer 2026,4590
3446,4365,Fall 2025,4073
3447,4514,Spring 2026,3454
3448,2002,Summer 2026,2282
3449,4668,Summer 2026,2992
3450,4157,Fall 2025,1401
3451,3265,Fall 2025,1382
3452,1745,Fall 2025,3275
3453,3021,Fall 2025,3300
3454,4934,Spring 2026,3385
3455,1896,Spring 2026,2237
3456,386,Spring 2026,4678
3457,867,Fall 2025,1338
3458,4514,Spring 2026,3399
3459,4734,Spring 2026,2024
3460,3894,Summer 2026,452
3461,36,Summer 2026,4331
3462,2750,Fall 2025,3639
3463,4308,Spring 2026,2645
3464,774,Fall 2025,2434
3465,923,Summer 2026,4083
3466,1625,Fall 2025,2560
3467,2358,Spring 2026,4000
3468,535,Spring 2026,2610
3469,77,Spring 2026,4225
3470,4202,Spring 2026,4923
3471,849,Spring 2026,984
3472,2777,Fall 2025,3306
3473,1463,Spring 2026,717
3474,609,Summer 2026,1355
3475,2140,Summer 2026,35
3476,833,Fall 2025,4775
3477,320,Spring 2026,282
3478,3102,Spring 2026,2090
3479,4705,Fall 2025,4197
3480,3881,Fall 2025,3909
3481,4429,Summer 2026,4226
3482,1499,Summer 2026,242
3483,2987,Fall 2025,4926
3484,3519,Summer 2026,2723
3485,4050,Summer 2026,4788
3486,4748,Summer 2026,744
3487,2173,Summer 2026,2528
3488,1764,Summer 2026,3008
3489,4597,Summer 2026,955
3490,4847,Summer 2026,3829
3491,696,Spring 2026,4500
3492,1581,Spring 2026,4937
3493,1924,Fall 2025,3027
3494,4662,Fall 2025,1842
3495,3929,Spring 2026,3091
3496,995,Summer 2026,2955
3497,3804,Summer 2026,1209
3498,790,Spring 2026,4713
3499,2406,Summer 2026,4658
3500,3262,Fall 2025,4824
3501,3760,Spring 2026,1834
3502,4611,Summer 2026,766
3503,1155,Spring 2026,4957
3504,1636,Summer 2026,3473
3505,1335,Spring 2026,1672
3506,4131,Summer 2026,3056
3507,1867,Summer 2026,4960
3508,4833,Summer 2026,1598
3509,3933,Spring 2026,614
3510,3818,Fall 2025,2229
3511,1889,Summer 2026,2117
3512,2896,Spring 2026,4884
3513,2050,Spring 2026,3032
3514,1259,Fall 2025,1527
3515,4064,Spring 2026,3626
3516,3549,Spring 2026,3578
3517,558,Fall 2025,204
3518,1574,Spring 2026,1314
3519,1889,Spring 2026,2125
3520,3667,Summer 2026,2522
3521,2419,Spring 2026,3438
3522,3079,Summer 2026,1288
3523,987,Spring 2026,925
3524,3652,Spring 2026,1773
3525,2830,Summer 2026,1816
3526,2476,Summer 2026,761
3527,1341,Fall 2025,4470
3528,4975,Summer 2026,3346
3529,1643,Spring 2026,4719
3530,2234,Fall 2025,1351
3531,877,Fall 2025,2031
3532,93,Spring 2026,4715
3533,984,Summer 2026,2569
3534,534,Fall 2025,3551
3535,2440,Fall 2025,3561
3536,2749,Summer 2026,1637
3537,2905,Spring 2026,2392
3538,2767,Fall 2025,2270
3539,190,Summer 2026,4904
3540,3580,Spring 2026,1479
3541,2165,Fall 2025,4120
3542,4451,Fall 2025,18
3543,2964,Fall 2025,583
3544,4453,Fall 2025,1704
3545,4063,Summer 2026,3486
3546,4845,Fall 2025,1020
3547,3439,Spring 2026,1647
3548,3069,Spring 2026,3680
3549,4023,Fall 2025,1029
3550,2308,Fall 2025,2282
3551,537,Spring 2026,943
3552,1696,Spring 2026,7
3553,3320,Fall 2025,3187
3554,2636,Summer 2026,1837
3555,144,Fall 2025,264
3556,275,Spring 2026,3383
3557,4995,Summer 2026,4619
3558,2780,Summer 2026,2673
3559,4446,Fall 2025,1881
3560,4772,Summer 2026,4177
3561,414,Spring 2026,1819
3562,1981,Fall 2025,2787
3563,4607,Summer 2026,2178
3564,3949,Fall 2025,4173
3565,2202,Spring 2026,1287
3566,2874,Fall 2025,2587
3567,1710,Fall 2025,3349
3568,3421,Summer 2026,3703
3569,1394,Spring 2026,836
3570,1529,Fall 2025,868
3571,1231,Summer 2026,4602
3572,2650,Fall 2025,2998
3573,413,Summer 2026,2953
3574,1201,Summer 2026,1754
3575,3133,Spring 2026,3037
3576,3130,Fall 2025,1729
3577,1873,Fall 2025,672
3578,3742,Fall 2025,2772
3579,4647,Spring 2026,2861
3580,3857,Spring 2026,3764
3581,4858,Spring 2026,1621
3582,1862,Summer 2026,3561
3583,2926,Spring 2026,3976
3584,1879,Fall 2025,1206
3585,3214,Spring 2026,1239
3586,3970,Spring 2026,4089
3587,1505,Summer 2026,4214
3588,3799,Summer 2026,319
3589,4854,Spring 2026,4679
3590,3177,Fall 2025,4307
3591,1414,Fall 2025,2467
3592,3009,Fall 2025,4366
3593,3421,Summer 2026,1792
3594,1006,Summer 2026,1131
3595,699,Summer 2026,4455
3596,4051,Summer 2026,4190
3597,3420,Fall 2025,1747
3598,912,Spring 2026,1922
3599,1372,Fall 2025,329
3600,683,Spring 2026,2594
3601,1864,Summer 2026,4543
3602,105,Summer 2026,4827
3603,3833,Spring 2026,3030
3604,1397,Fall 2025,4801
3605,934,Spring 2026,2795
3606,1055,Fall 2025,2423
3607,4565,Spring 2026,929
3608,2057,Spring 2026,3413
3609,1705,Spring 2026,2650
3610,1407,Summer 2026,2739
3611,3376,Fall 2025,3804
3612,4953,Spring 2026,4311
3613,2454,Summer 2026,4997
3614,901,Spring 2026,4881
3615,868,Summer 2026,723
3616,4637,Spring 2026,3234
3617,4529,Summer 2026,2530
3618,1566,Summer 2026,4832
3619,3677,Spring 2026,109
3620,1988,Summer 2026,1588
3621,4611,Spring 2026,954
3622,4894,Spring 2026,3762
3623,2620,Fall 2025,319
3624,2734,Spring 2026,4652
3625,3498,Fall 2025,4272
3626,2461,Summer 2026,2478
3627,35,Spring 2026,3941
3628,188,Spring 2026,2363
3629,4861,Summer 2026,72
3630,4721,Fall 2025,2515
3631,4861,Fall 2025,117
3632,845,Fall 2025,1897
3633,4708,Summer 2026,2880
3634,4092,Spring 2026,3377
3635,2016,Summer 2026,4554
3636,4933,Fall 2025,1440
3637,2689,Fall 2025,2449
3638,4007,Spring 2026,4075
3639,3128,Spring 2026,2981
3640,2040,Summer 2026,960
3641,484,Fall 2025,226
3642,3158,Fall 2025,1215
3643,1955,Summer 2026,2830
3644,3621,Spring 2026,291
3645,3972,Summer 2026,591
3646,289,Spring 2026,4463
3647,1998,Fall 2025,3656
3648,1857,Spring 2026,3422
3649,677,Summer 2026,2223
3650,409,Spring 2026,3480
3651,876,Fall 2025,4929
3652,4462,Fall 2025,3777
3653,2799,Fall 2025,37
3654,4734,Summer 2026,4643
3655,2373,Spring 2026,8
3656,4892,Fall 2025,285
3657,2313,Fall 2025,3433
3658,66,Spring 2026,1579
3659,2351,Spring 2026,691
3660,690,Spring 2026,3519
3661,80,Spring 2026,356
3662,198,Fall 2025,4610
3663,2079,Fall 2025,3625
3664,2141,Fall 2025,3933
3665,1441,Spring 2026,2151
3666,3496,Spring 2026,166
3667,2892,Fall 2025,1809
3668,1125,Fall 2025,3054
3669,2533,Spring 2026,2180
3670,2981,Fall 2025,1441
3671,1546,Summer 2026,1019
3672,1929,Summer 2026,2155
3673,2871,Spring 2026,696
3674,1270,Spring 2026,3958
3675,1445,Fall 2025,1483
3676,4178,Summer 2026,1969
3677,124,Summer 2026,1425
3678,4496,Summer 2026,5001
3679,2590,Summer 2026,2756
3680,2678,Summer 2026,2609
3681,4744,Summer 2026,766
3682,4011,Fall 2025,3652
3683,4360,Summer 2026,491
3684,2334,Spring 2026,2334
3685,472,Spring 2026,2805
3686,2844,Spring 2026,508
3687,3838,Fall 2025,718
3688,3767,Fall 2025,1193
3689,1028,Spring 2026,1441
3690,148,Summer 2026,4078
3691,3414,Summer 2026,805
3692,3552,Fall 2025,4175
3693,1051,Fall 2025,4124
3694,4420,Fall 2025,4053
3695,2614,Fall 2025,2173
3696,3911,Summer 2026,1367
3697,1340,Spring 2026,3684
3698,599,Summer 2026,1085
3699,1707,Fall 2025,2211
3700,4240,Summer 2026,2720
3701,3682,Spring 2026,425
3702,1959,Spring 2026,3183
3703,4692,Fall 2025,4672
3704,4748,Summer 2026,2594
3705,1218,Spring 2026,4057
3706,3967,Fall 2025,2987
3707,532,Summer 2026,917
3708,3443,Fall 2025,2000
3709,3069,Fall 2025,1265
3710,4763,Spring 2026,2704
3711,4227,Fall 2025,1224
3712,1932,Spring 2026,3614
3713,1269,Fall 2025,394
3714,3030,Spring 2026,934
3715,3669,Spring 2026,2342
3716,287,Fall 2025,258
3717,1998,Fall 2025,562
3718,397,Fall 2025,2360
3719,2354,Summer 2026,1803
3720,3758,Fall 2025,1192
3721,4751,Spring 2026,3047
3722,4834,Summer 2026,538
3723,320,Summer 2026,747
