ScheduleID,SectionID,RoomID,Class_Time,End_Time
6146,1764,6971,1899-12-30 08:30:00,1899-12-30 10:30:00
6147,311,4069,1899-12-30 12:00:00,1899-12-30 14:00:00
6148,1418,3524,1899-12-30 10:15:00,1899-12-30 12:15:00
6149,320,6749,1899-12-30 08:30:00,1899-12-30 10:30:00
6150,426,3748,1899-12-30 12:00:00,1899-12-30 14:00:00
6151,2655,548,1899-12-30 10:15:00,1899-12-30 12:15:00
6152,2356,8888,1899-12-30 13:45:00,1899-12-30 15:45:00
6153,1829,6813,1899-12-30 12:00:00,1899-12-30 14:00:00
6154,3643,4323,1899-12-30 13:45:00,1899-12-30 15:45:00
6155,832,7050,1899-12-30 12:00:00,1899-12-30 14:00:00
6156,4530,7173,1899-12-30 10:15:00,1899-12-30 12:15:00
6157,2721,3826,1899-12-30 13:45:00,1899-12-30 15:45:00
6158,3930,4979,1899-12-30 10:15:00,1899-12-30 12:15:00
6159,4572,2913,1899-12-30 12:00:00,1899-12-30 14:00:00
6160,1766,3233,1899-12-30 10:15:00,1899-12-30 12:15:00
6161,2867,2746,1899-12-30 12:00:00,1899-12-30 14:00:00
6162,451,253,1899-12-30 08:30:00,1899-12-30 10:30:00
6163,2014,7838,1899-12-30 13:45:00,1899-12-30 15:45:00
6164,2850,4326,1899-12-30 13:45:00,1899-12-30 15:45:00
6165,1112,1265,1899-12-30 10:15:00,1899-12-30 12:15:00
6166,1180,3868,1899-12-30 12:00:00,1899-12-30 14:00:00
6167,2066,4892,1899-12-30 13:45:00,1899-12-30 15:45:00
6168,4230,403,1899-12-30 12:00:00,1899-12-30 14:00:00
6169,107,4799,1899-12-30 10:15:00,1899-12-30 12:15:00
6170,412,392,1899-12-30 10:15:00,1899-12-30 12:15:00
6171,4649,7099,1899-12-30 13:45:00,1899-12-30 15:45:00
6172,2448,8912,1899-12-30 10:15:00,1899-12-30 12:15:00
6173,1092,660,1899-12-30 10:15:00,1899-12-30 12:15:00
6174,1258,8467,1899-12-30 10:15:00,1899-12-30 12:15:00
6175,689,8690,1899-12-30 13:45:00,1899-12-30 15:45:00
6176,2065,35,1899-12-30 13:45:00,1899-12-30 15:45:00
6177,915,5453,1899-12-30 13:45:00,1899-12-30 15:45:00
6178,2803,1059,1899-12-30 13:45:00,1899-12-30 15:45:00
6179,1290,3348,1899-12-30 10:15:00,1899-12-30 12:15:00
6180,672,3649,1899-12-30 12:00:00,1899-12-30 14:00:00
6181,4778,505,1899-12-30 12:00:00,1899-12-30 14:00:00
6182,226,2087,1899-12-30 13:45:00,1899-12-30 15:45:00
6183,4622,2753,1899-12-30 13:45:00,1899-12-30 15:45:00
6184,1625,3885,1899-12-30 12:00:00,1899-12-30 14:00:00
6185,250,7169,1899-12-30 13:45:00,1899-12-30 15:45:00
6186,319,6395,1899-12-30 08:30:00,1899-12-30 10:30:00
6187,4269,5305,1899-12-30 13:45:00,1899-12-30 15:45:00
6188,3773,6820,1899-12-30 12:00:00,1899-12-30 14:00:00
6189,4532,1573,1899-12-30 10:15:00,1899-12-30 12:15:00
6190,3010,3902,1899-12-30 08:30:00,1899-12-30 10:30:00
6191,4736,85,1899-12-30 13:45:00,1899-12-30 15:45:00
6192,4261,5952,1899-12-30 13:45:00,1899-12-30 15:45:00
6193,3542,4624,1899-12-30 10:15:00,1899-12-30 12:15:00
6194,2818,6896,1899-12-30 12:00:00,1899-12-30 14:00:00
6195,2683,8551,1899-12-30 13:45:00,1899-12-30 15:45:00
6196,477,5606,1899-12-30 10:15:00,1899-12-30 12:15:00
6197,2623,4343,1899-12-30 10:15:00,1899-12-30 12:15:00
6198,2227,5770,1899-12-30 12:00:00,1899-12-30 14:00:00
6199,4109,4431,1899-12-30 12:00:00,1899-12-30 14:00:00
6200,4925,7007,1899-12-30 10:15:00,1899-12-30 12:15:00
6201,4416,2982,1899-12-30 10:15:00,1899-12-30 12:15:00
6202,3920,6468,1899-12-30 12:00:00,1899-12-30 14:00:00
6203,2940,455,1899-12-30 12:00:00,1899-12-30 14:00:00
6204,2483,2022,1899-12-30 08:30:00,1899-12-30 10:30:00
6205,4610,3091,1899-12-30 10:15:00,1899-12-30 12:15:00
6206,2633,8547,1899-12-30 13:45:00,1899-12-30 15:45:00
6207,4390,3170,1899-12-30 13:45:00,1899-12-30 15:45:00
6208,4115,5900,1899-12-30 13:45:00,1899-12-30 15:45:00
6209,4221,266,1899-12-30 10:15:00,1899-12-30 12:15:00
6210,818,3597,1899-12-30 12:00:00,1899-12-30 14:00:00
6211,155,5866,1899-12-30 08:30:00,1899-12-30 10:30:00
6212,4234,4089,1899-12-30 10:15:00,1899-12-30 12:15:00
6213,3287,5217,1899-12-30 12:00:00,1899-12-30 14:00:00
6214,2494,8058,1899-12-30 10:15:00,1899-12-30 12:15:00
6215,819,3313,1899-12-30 12:00:00,1899-12-30 14:00:00
6216,4151,8881,1899-12-30 08:30:00,1899-12-30 10:30:00
6217,1088,8928,1899-12-30 10:15:00,1899-12-30 12:15:00
6218,167,8853,1899-12-30 10:15:00,1899-12-30 12:15:00
6219,1121,1765,1899-12-30 10:15:00,1899-12-30 12:15:00
6220,2377,4069,1899-12-30 12:00:00,1899-12-30 14:00:00
6221,4347,3356,1899-12-30 13:45:00,1899-12-30 15:45:00
6222,1382,7991,1899-12-30 10:15:00,1899-12-30 12:15:00
6223,531,8945,1899-12-30 12:00:00,1899-12-30 14:00:00
6224,4775,571,1899-12-30 13:45:00,1899-12-30 15:45:00
6225,345,4660,1899-12-30 08:30:00,1899-12-30 10:30:00
6226,4933,7803,1899-12-30 13:45:00,1899-12-30 15:45:00
6227,1964,1684,1899-12-30 13:45:00,1899-12-30 15:45:00
6228,3216,4029,1899-12-30 08:30:00,1899-12-30 10:30:00
6229,2266,8335,1899-12-30 13:45:00,1899-12-30 15:45:00
6230,4931,5776,1899-12-30 08:30:00,1899-12-30 10:30:00
6231,4468,2189,1899-12-30 08:30:00,1899-12-30 10:30:00
6232,3159,5663,1899-12-30 08:30:00,1899-12-30 10:30:00
6233,857,1829,1899-12-30 13:45:00,1899-12-30 15:45:00
6234,4930,3583,1899-12-30 13:45:00,1899-12-30 15:45:00
6235,2568,2592,1899-12-30 13:45:00,1899-12-30 15:45:00
6236,2956,6487,1899-12-30 10:15:00,1899-12-30 12:15:00
6237,2964,4759,1899-12-30 12:00:00,1899-12-30 14:00:00
6238,223,8766,1899-12-30 12:00:00,1899-12-30 14:00:00
6239,565,2853,1899-12-30 08:30:00,1899-12-30 10:30:00
6240,137,5679,1899-12-30 12:00:00,1899-12-30 14:00:00
6241,244,8971,1899-12-30 08:30:00,1899-12-30 10:30:00
6242,1261,5845,1899-12-30 12:00:00,1899-12-30 14:00:00
6243,1235,8627,1899-12-30 10:15:00,1899-12-30 12:15:00
6244,528,8761,1899-12-30 13:45:00,1899-12-30 15:45:00
6245,4174,8228,1899-12-30 13:45:00,1899-12-30 15:45:00
6246,2898,6682,1899-12-30 12:00:00,1899-12-30 14:00:00
6247,1103,2101,1899-12-30 13:45:00,1899-12-30 15:45:00
6248,2368,3780,1899-12-30 08:30:00,1899-12-30 10:30:00
6249,1727,3696,1899-12-30 13:45:00,1899-12-30 15:45:00
6250,2389,4670,1899-12-30 12:00:00,1899-12-30 14:00:00
6251,2453,8962,1899-12-30 10:15:00,1899-12-30 12:15:00
6252,3392,934,1899-12-30 08:30:00,1899-12-30 10:30:00
6253,250,4004,1899-12-30 10:15:00,1899-12-30 12:15:00
6254,3012,7027,1899-12-30 13:45:00,1899-12-30 15:45:00
6255,4991,4772,1899-12-30 08:30:00,1899-12-30 10:30:00
6256,2112,3769,1899-12-30 12:00:00,1899-12-30 14:00:00
6257,1303,161,1899-12-30 13:45:00,1899-12-30 15:45:00
6258,1668,2619,1899-12-30 08:30:00,1899-12-30 10:30:00
6259,4403,3952,1899-12-30 08:30:00,1899-12-30 10:30:00
6260,926,5485,1899-12-30 08:30:00,1899-12-30 10:30:00
6261,4806,5904,1899-12-30 10:15:00,1899-12-30 12:15:00
6262,1724,3296,1899-12-30 13:45:00,1899-12-30 15:45:00
6263,3487,1417,1899-12-30 12:00:00,1899-12-30 14:00:00
6264,3456,342,1899-12-30 13:45:00,1899-12-30 15:45:00
6265,1524,6784,1899-12-30 10:15:00,1899-12-30 12:15:00
6266,4552,5780,1899-12-30 12:00:00,1899-12-30 14:00:00
6267,3693,589,1899-12-30 13:45:00,1899-12-30 15:45:00
6268,1369,6052,1899-12-30 10:15:00,1899-12-30 12:15:00
6269,4651,880,1899-12-30 13:45:00,1899-12-30 15:45:00
6270,3156,6937,1899-12-30 12:00:00,1899-12-30 14:00:00
6271,2011,690,1899-12-30 13:45:00,1899-12-30 15:45:00
6272,2121,4644,1899-12-30 10:15:00,1899-12-30 12:15:00
6273,2278,4662,1899-12-30 10:15:00,1899-12-30 12:15:00
6274,4350,915,1899-12-30 13:45:00,1899-12-30 15:45:00
6275,34,591,1899-12-30 13:45:00,1899-12-30 15:45:00
6276,4738,3809,1899-12-30 10:15:00,1899-12-30 12:15:00
6277,3001,3209,1899-12-30 13:45:00,1899-12-30 15:45:00
6278,1685,2711,1899-12-30 08:30:00,1899-12-30 10:30:00
6279,355,2617,1899-12-30 13:45:00,1899-12-30 15:45:00
6280,4954,1634,1899-12-30 08:30:00,1899-12-30 10:30:00
6281,2227,6277,1899-12-30 10:15:00,1899-12-30 12:15:00
6282,1588,1766,1899-12-30 10:15:00,1899-12-30 12:15:00
6283,503,470,1899-12-30 12:00:00,1899-12-30 14:00:00
6284,944,6815,1899-12-30 08:30:00,1899-12-30 10:30:00
6285,235,8382,1899-12-30 10:15:00,1899-12-30 12:15:00
6286,2923,6840,1899-12-30 08:30:00,1899-12-30 10:30:00
6287,4396,5785,1899-12-30 13:45:00,1899-12-30 15:45:00
6288,1194,1188,1899-12-30 10:15:00,1899-12-30 12:15:00
6289,1177,4982,1899-12-30 10:15:00,1899-12-30 12:15:00
6290,3466,3594,1899-12-30 08:30:00,1899-12-30 10:30:00
6291,437,1166,1899-12-30 12:00:00,1899-12-30 14:00:00
6292,4104,818,1899-12-30 12:00:00,1899-12-30 14:00:00
6293,3106,8000,1899-12-30 13:45:00,1899-12-30 15:45:00
6294,652,8338,1899-12-30 12:00:00,1899-12-30 14:00:00
6295,1434,1914,1899-12-30 10:15:00,1899-12-30 12:15:00
6296,2149,2410,1899-12-30 08:30:00,1899-12-30 10:30:00
6297,4044,3415,1899-12-30 10:15:00,1899-12-30 12:15:00
6298,1727,1456,1899-12-30 10:15:00,1899-12-30 12:15:00
6299,1252,8106,1899-12-30 08:30:00,1899-12-30 10:30:00
6300,3921,7074,1899-12-30 10:15:00,1899-12-30 12:15:00
6301,1866,646,1899-12-30 10:15:00,1899-12-30 12:15:00
6302,654,2666,1899-12-30 10:15:00,1899-12-30 12:15:00
6303,658,2408,1899-12-30 10:15:00,1899-12-30 12:15:00
6304,1841,5281,1899-12-30 08:30:00,1899-12-30 10:30:00
6305,1826,2668,1899-12-30 12:00:00,1899-12-30 14:00:00
6306,959,6613,1899-12-30 13:45:00,1899-12-30 15:45:00
6307,110,8065,1899-12-30 10:15:00,1899-12-30 12:15:00
6308,4890,8341,1899-12-30 10:15:00,1899-12-30 12:15:00
6309,3380,8421,1899-12-30 13:45:00,1899-12-30 15:45:00
6310,3217,8605,1899-12-30 12:00:00,1899-12-30 14:00:00
6311,1757,4939,1899-12-30 08:30:00,1899-12-30 10:30:00
6312,4512,6282,1899-12-30 08:30:00,1899-12-30 10:30:00
6313,3093,6565,1899-12-30 08:30:00,1899-12-30 10:30:00
6314,1637,2502,1899-12-30 08:30:00,1899-12-30 10:30:00
6315,306,5,1899-12-30 10:15:00,1899-12-30 12:15:00
6316,833,8220,1899-12-30 08:30:00,1899-12-30 10:30:00
6317,4378,8493,1899-12-30 13:45:00,1899-12-30 15:45:00
6318,2459,2420,1899-12-30 13:45:00,1899-12-30 15:45:00
6319,3828,4838,1899-12-30 13:45:00,1899-12-30 15:45:00
6320,3429,2543,1899-12-30 13:45:00,1899-12-30 15:45:00
6321,3195,5999,1899-12-30 13:45:00,1899-12-30 15:45:00
6322,1127,1893,1899-12-30 12:00:00,1899-12-30 14:00:00
6323,4366,5425,1899-12-30 10:15:00,1899-12-30 12:15:00
6324,3873,5394,1899-12-30 13:45:00,1899-12-30 15:45:00
6325,3129,7647,1899-12-30 08:30:00,1899-12-30 10:30:00
6326,3892,5650,1899-12-30 10:15:00,1899-12-30 12:15:00
6327,4955,1842,1899-12-30 08:30:00,1899-12-30 10:30:00
6328,3769,1157,1899-12-30 08:30:00,1899-12-30 10:30:00
6329,1330,7921,1899-12-30 10:15:00,1899-12-30 12:15:00
6330,1260,7089,1899-12-30 13:45:00,1899-12-30 15:45:00
6331,3184,8743,1899-12-30 08:30:00,1899-12-30 10:30:00
6332,1395,4390,1899-12-30 13:45:00,1899-12-30 15:45:00
6333,78,172,1899-12-30 13:45:00,1899-12-30 15:45:00
6334,487,6465,1899-12-30 08:30:00,1899-12-30 10:30:00
6335,1657,7665,1899-12-30 08:30:00,1899-12-30 10:30:00
6336,1380,4822,1899-12-30 08:30:00,1899-12-30 10:30:00
6337,892,8979,1899-12-30 12:00:00,1899-12-30 14:00:00
6338,2644,8077,1899-12-30 13:45:00,1899-12-30 15:45:00
6339,4163,7575,1899-12-30 10:15:00,1899-12-30 12:15:00
6340,1511,8992,1899-12-30 10:15:00,1899-12-30 12:15:00
6341,4165,2844,1899-12-30 10:15:00,1899-12-30 12:15:00
6342,4505,4149,1899-12-30 08:30:00,1899-12-30 10:30:00
6343,83,1167,1899-12-30 10:15:00,1899-12-30 12:15:00
6344,1902,2487,1899-12-30 08:30:00,1899-12-30 10:30:00
6345,4275,2900,1899-12-30 10:15:00,1899-12-30 12:15:00
6346,4733,382,1899-12-30 08:30:00,1899-12-30 10:30:00
6347,4743,4350,1899-12-30 08:30:00,1899-12-30 10:30:00
6348,2173,3727,1899-12-30 12:00:00,1899-12-30 14:00:00
6349,4251,3294,1899-12-30 08:30:00,1899-12-30 10:30:00
6350,3501,4,1899-12-30 12:00:00,1899-12-30 14:00:00
6351,2288,339,1899-12-30 10:15:00,1899-12-30 12:15:00
6352,2069,5631,1899-12-30 10:15:00,1899-12-30 12:15:00
6353,4103,5416,1899-12-30 13:45:00,1899-12-30 15:45:00
6354,926,372,1899-12-30 08:30:00,1899-12-30 10:30:00
6355,1820,7247,1899-12-30 08:30:00,1899-12-30 10:30:00
6356,1148,2899,1899-12-30 12:00:00,1899-12-30 14:00:00
6357,3860,4208,1899-12-30 08:30:00,1899-12-30 10:30:00
6358,3428,8438,1899-12-30 08:30:00,1899-12-30 10:30:00
6359,3272,2133,1899-12-30 13:45:00,1899-12-30 15:45:00
6360,2147,3510,1899-12-30 08:30:00,1899-12-30 10:30:00
6361,1078,2264,1899-12-30 12:00:00,1899-12-30 14:00:00
6362,3629,8664,1899-12-30 12:00:00,1899-12-30 14:00:00
6363,3479,6773,1899-12-30 12:00:00,1899-12-30 14:00:00
6364,1712,6880,1899-12-30 13:45:00,1899-12-30 15:45:00
6365,680,2086,1899-12-30 12:00:00,1899-12-30 14:00:00
6366,3854,8861,1899-12-30 08:30:00,1899-12-30 10:30:00
6367,3205,2414,1899-12-30 08:30:00,1899-12-30 10:30:00
6368,265,4357,1899-12-30 13:45:00,1899-12-30 15:45:00
6369,475,8797,1899-12-30 08:30:00,1899-12-30 10:30:00
6370,2262,862,1899-12-30 08:30:00,1899-12-30 10:30:00
6371,1969,1735,1899-12-30 10:15:00,1899-12-30 12:15:00
6372,3264,4019,1899-12-30 10:15:00,1899-12-30 12:15:00
6373,2996,5415,1899-12-30 13:45:00,1899-12-30 15:45:00
6374,2629,5536,1899-12-30 10:15:00,1899-12-30 12:15:00
6375,2221,8252,1899-12-30 13:45:00,1899-12-30 15:45:00
6376,4008,4490,1899-12-30 13:45:00,1899-12-30 15:45:00
6377,3468,5944,1899-12-30 08:30:00,1899-12-30 10:30:00
6378,4480,7603,1899-12-30 10:15:00,1899-12-30 12:15:00
6379,3672,5113,1899-12-30 12:00:00,1899-12-30 14:00:00
6380,2653,6990,1899-12-30 12:00:00,1899-12-30 14:00:00
6381,2939,4202,1899-12-30 12:00:00,1899-12-30 14:00:00
6382,1224,7176,1899-12-30 08:30:00,1899-12-30 10:30:00
6383,224,3029,1899-12-30 12:00:00,1899-12-30 14:00:00
6384,5002,6725,1899-12-30 10:15:00,1899-12-30 12:15:00
6385,3775,4789,1899-12-30 12:00:00,1899-12-30 14:00:00
6386,620,2425,1899-12-30 08:30:00,1899-12-30 10:30:00
6387,1821,919,1899-12-30 12:00:00,1899-12-30 14:00:00
6388,3208,6052,1899-12-30 08:30:00,1899-12-30 10:30:00
6389,2120,6608,1899-12-30 08:30:00,1899-12-30 10:30:00
6390,4657,5018,1899-12-30 13:45:00,1899-12-30 15:45:00
6391,2400,6068,1899-12-30 10:15:00,1899-12-30 12:15:00
6392,4638,5156,1899-12-30 10:15:00,1899-12-30 12:15:00
6393,4962,1233,1899-12-30 13:45:00,1899-12-30 15:45:00
6394,1868,6210,1899-12-30 12:00:00,1899-12-30 14:00:00
6395,2795,8621,1899-12-30 08:30:00,1899-12-30 10:30:00
6396,1523,5539,1899-12-30 10:15:00,1899-12-30 12:15:00
6397,2810,5091,1899-12-30 13:45:00,1899-12-30 15:45:00
6398,3000,7743,1899-12-30 13:45:00,1899-12-30 15:45:00
6399,3702,5129,1899-12-30 08:30:00,1899-12-30 10:30:00
6400,4586,7954,1899-12-30 12:00:00,1899-12-30 14:00:00
6401,4342,7928,1899-12-30 13:45:00,1899-12-30 15:45:00
6402,4797,6979,1899-12-30 10:15:00,1899-12-30 12:15:00
6403,109,3118,1899-12-30 12:00:00,1899-12-30 14:00:00
6404,2053,8133,1899-12-30 10:15:00,1899-12-30 12:15:00
6405,3215,5207,1899-12-30 10:15:00,1899-12-30 12:15:00
6406,4554,7564,1899-12-30 10:15:00,1899-12-30 12:15:00
6407,3755,4720,1899-12-30 08:30:00,1899-12-30 10:30:00
6408,4848,1878,1899-12-30 08:30:00,1899-12-30 10:30:00
6409,2335,4636,1899-12-30 10:15:00,1899-12-30 12:15:00
6410,3776,384,1899-12-30 08:30:00,1899-12-30 10:30:00
6411,933,2190,1899-12-30 13:45:00,1899-12-30 15:45:00
6412,3989,5974,1899-12-30 12:00:00,1899-12-30 14:00:00
6413,2818,5512,1899-12-30 10:15:00,1899-12-30 12:15:00
6414,2227,1504,1899-12-30 12:00:00,1899-12-30 14:00:00
6415,4627,8906,1899-12-30 13:45:00,1899-12-30 15:45:00
6416,412,4908,1899-12-30 12:00:00,1899-12-30 14:00:00
6417,734,7625,1899-12-30 13:45:00,1899-12-30 15:45:00
6418,1083,2842,1899-12-30 10:15:00,1899-12-30 12:15:00
6419,493,7721,1899-12-30 13:45:00,1899-12-30 15:45:00
6420,2063,2880,1899-12-30 13:45:00,1899-12-30 15:45:00
6421,1608,2587,1899-12-30 08:30:00,1899-12-30 10:30:00
6422,2010,6657,1899-12-30 10:15:00,1899-12-30 12:15:00
6423,295,5526,1899-12-30 08:30:00,1899-12-30 10:30:00
6424,4942,8602,1899-12-30 10:15:00,1899-12-30 12:15:00
6425,72,8919,1899-12-30 10:15:00,1899-12-30 12:15:00
6426,2405,657,1899-12-30 08:30:00,1899-12-30 10:30:00
6427,765,1604,1899-12-30 08:30:00,1899-12-30 10:30:00
6428,2970,4108,1899-12-30 12:00:00,1899-12-30 14:00:00
6429,3640,3224,1899-12-30 08:30:00,1899-12-30 10:30:00
6430,2373,4776,1899-12-30 10:15:00,1899-12-30 12:15:00
6431,636,7945,1899-12-30 10:15:00,1899-12-30 12:15:00
6432,1657,6000,1899-12-30 12:00:00,1899-12-30 14:00:00
6433,1885,6863,1899-12-30 10:15:00,1899-12-30 12:15:00
6434,4917,1725,1899-12-30 12:00:00,1899-12-30 14:00:00
6435,1863,7397,1899-12-30 13:45:00,1899-12-30 15:45:00
6436,1451,3106,1899-12-30 13:45:00,1899-12-30 15:45:00
6437,798,1528,1899-12-30 10:15:00,1899-12-30 12:15:00
6438,248,773,1899-12-30 12:00:00,1899-12-30 14:00:00
6439,347,4197,1899-12-30 12:00:00,1899-12-30 14:00:00
6440,4911,2233,1899-12-30 13:45:00,1899-12-30 15:45:00
6441,3059,318,1899-12-30 08:30:00,1899-12-30 10:30:00
6442,1940,1452,1899-12-30 13:45:00,1899-12-30 15:45:00
6443,4161,4830,1899-12-30 13:45:00,1899-12-30 15:45:00
6444,4654,1825,1899-12-30 13:45:00,1899-12-30 15:45:00
6445,4273,7230,1899-12-30 13:45:00,1899-12-30 15:45:00
6446,1594,7789,1899-12-30 13:45:00,1899-12-30 15:45:00
6447,929,2902,1899-12-30 08:30:00,1899-12-30 10:30:00
6448,2684,3638,1899-12-30 12:00:00,1899-12-30 14:00:00
6449,2407,8168,1899-12-30 10:15:00,1899-12-30 12:15:00
6450,2605,5114,1899-12-30 10:15:00,1899-12-30 12:15:00
6451,4580,4245,1899-12-30 13:45:00,1899-12-30 15:45:00
6452,2775,6733,1899-12-30 08:30:00,1899-12-30 10:30:00
6453,977,3668,1899-12-30 08:30:00,1899-12-30 10:30:00
6454,2945,8493,1899-12-30 12:00:00,1899-12-30 14:00:00
6455,4303,2,1899-12-30 08:30:00,1899-12-30 10:30:00
6456,1975,6562,1899-12-30 13:45:00,1899-12-30 15:45:00
6457,4473,5386,1899-12-30 13:45:00,1899-12-30 15:45:00
6458,1787,5338,1899-12-30 12:00:00,1899-12-30 14:00:00
6459,1639,3588,1899-12-30 12:00:00,1899-12-30 14:00:00
6460,3910,6166,1899-12-30 08:30:00,1899-12-30 10:30:00
6461,58,1624,1899-12-30 08:30:00,1899-12-30 10:30:00
6462,3361,1305,1899-12-30 12:00:00,1899-12-30 14:00:00
6463,2823,4415,1899-12-30 10:15:00,1899-12-30 12:15:00
6464,1304,633,1899-12-30 10:15:00,1899-12-30 12:15:00
6465,3582,1208,1899-12-30 08:30:00,1899-12-30 10:30:00
6466,3029,3764,1899-12-30 13:45:00,1899-12-30 15:45:00
6467,3688,1310,1899-12-30 10:15:00,1899-12-30 12:15:00
6468,999,3431,1899-12-30 10:15:00,1899-12-30 12:15:00
6469,128,5196,1899-12-30 10:15:00,1899-12-30 12:15:00
6470,2813,2028,1899-12-30 10:15:00,1899-12-30 12:15:00
6471,509,8624,1899-12-30 13:45:00,1899-12-30 15:45:00
6472,3673,1103,1899-12-30 13:45:00,1899-12-30 15:45:00
6473,4844,1343,1899-12-30 12:00:00,1899-12-30 14:00:00
6474,3415,7803,1899-12-30 08:30:00,1899-12-30 10:30:00
6475,1893,7821,1899-12-30 12:00:00,1899-12-30 14:00:00
6476,1650,4804,1899-12-30 12:00:00,1899-12-30 14:00:00
6477,2389,5840,1899-12-30 12:00:00,1899-12-30 14:00:00
6478,1377,1564,1899-12-30 13:45:00,1899-12-30 15:45:00
6479,4493,4491,1899-12-30 13:45:00,1899-12-30 15:45:00
6480,1845,3145,1899-12-30 08:30:00,1899-12-30 10:30:00
6481,379,6358,1899-12-30 13:45:00,1899-12-30 15:45:00
6482,4644,3260,1899-12-30 12:00:00,1899-12-30 14:00:00
6483,1276,1140,1899-12-30 13:45:00,1899-12-30 15:45:00
6484,1450,1165,1899-12-30 10:15:00,1899-12-30 12:15:00
6485,3076,7617,1899-12-30 10:15:00,1899-12-30 12:15:00
6486,1848,5064,1899-12-30 12:00:00,1899-12-30 14:00:00
6487,2097,5180,1899-12-30 10:15:00,1899-12-30 12:15:00
6488,1213,1568,1899-12-30 10:15:00,1899-12-30 12:15:00
6489,443,3270,1899-12-30 13:45:00,1899-12-30 15:45:00
6490,3531,4156,1899-12-30 10:15:00,1899-12-30 12:15:00
6491,1993,1347,1899-12-30 10:15:00,1899-12-30 12:15:00
6492,4162,6213,1899-12-30 08:30:00,1899-12-30 10:30:00
6493,2814,840,1899-12-30 13:45:00,1899-12-30 15:45:00
6494,1711,3900,1899-12-30 10:15:00,1899-12-30 12:15:00
6495,4129,5611,1899-12-30 08:30:00,1899-12-30 10:30:00
6496,795,106,1899-12-30 08:30:00,1899-12-30 10:30:00
6497,1260,5807,1899-12-30 13:45:00,1899-12-30 15:45:00
6498,4211,8804,1899-12-30 10:15:00,1899-12-30 12:15:00
6499,175,7305,1899-12-30 12:00:00,1899-12-30 14:00:00
6500,4312,3046,1899-12-30 12:00:00,1899-12-30 14:00:00
6501,740,8458,1899-12-30 08:30:00,1899-12-30 10:30:00
6502,50,6938,1899-12-30 10:15:00,1899-12-30 12:15:00
6503,3651,7795,1899-12-30 08:30:00,1899-12-30 10:30:00
6504,1365,4940,1899-12-30 10:15:00,1899-12-30 12:15:00
6505,808,8287,1899-12-30 08:30:00,1899-12-30 10:30:00
6506,420,5880,1899-12-30 12:00:00,1899-12-30 14:00:00
6507,2001,3730,1899-12-30 10:15:00,1899-12-30 12:15:00
6508,864,5452,1899-12-30 12:00:00,1899-12-30 14:00:00
6509,2821,7358,1899-12-30 08:30:00,1899-12-30 10:30:00
6510,4908,1413,1899-12-30 08:30:00,1899-12-30 10:30:00
6511,4200,3448,1899-12-30 12:00:00,1899-12-30 14:00:00
6512,4126,7164,1899-12-30 10:15:00,1899-12-30 12:15:00
6513,3330,6502,1899-12-30 13:45:00,1899-12-30 15:45:00
6514,2752,4850,1899-12-30 12:00:00,1899-12-30 14:00:00
6515,2511,7807,1899-12-30 12:00:00,1899-12-30 14:00:00
6516,3751,6503,1899-12-30 12:00:00,1899-12-30 14:00:00
6517,4881,3160,1899-12-30 10:15:00,1899-12-30 12:15:00
6518,1690,2574,1899-12-30 13:45:00,1899-12-30 15:45:00
6519,3800,8564,1899-12-30 13:45:00,1899-12-30 15:45:00
6520,578,1989,1899-12-30 13:45:00,1899-12-30 15:45:00
6521,1983,609,1899-12-30 08:30:00,1899-12-30 10:30:00
6522,1380,3954,1899-12-30 08:30:00,1899-12-30 10:30:00
6523,3647,7304,1899-12-30 12:00:00,1899-12-30 14:00:00
6524,2862,3123,1899-12-30 08:30:00,1899-12-30 10:30:00
6525,1624,6216,1899-12-30 08:30:00,1899-12-30 10:30:00
6526,2121,2259,1899-12-30 12:00:00,1899-12-30 14:00:00
6527,2846,6625,1899-12-30 10:15:00,1899-12-30 12:15:00
6528,1185,2687,1899-12-30 13:45:00,1899-12-30 15:45:00
6529,2369,2573,1899-12-30 08:30:00,1899-12-30 10:30:00
6530,3228,1599,1899-12-30 12:00:00,1899-12-30 14:00:00
6531,184,4812,1899-12-30 10:15:00,1899-12-30 12:15:00
6532,1761,7266,1899-12-30 08:30:00,1899-12-30 10:30:00
6533,432,7781,1899-12-30 10:15:00,1899-12-30 12:15:00
6534,753,6861,1899-12-30 10:15:00,1899-12-30 12:15:00
6535,99,3981,1899-12-30 08:30:00,1899-12-30 10:30:00
6536,4884,4956,1899-12-30 08:30:00,1899-12-30 10:30:00
6537,244,6626,1899-12-30 10:15:00,1899-12-30 12:15:00
6538,4008,8354,1899-12-30 13:45:00,1899-12-30 15:45:00
6539,2910,4398,1899-12-30 10:15:00,1899-12-30 12:15:00
6540,2782,5489,1899-12-30 08:30:00,1899-12-30 10:30:00
6541,3291,8090,1899-12-30 13:45:00,1899-12-30 15:45:00
6542,2719,3835,1899-12-30 10:15:00,1899-12-30 12:15:00
6543,1706,5343,1899-12-30 12:00:00,1899-12-30 14:00:00
6544,2965,7552,1899-12-30 12:00:00,1899-12-30 14:00:00
6545,2006,3128,1899-12-30 12:00:00,1899-12-30 14:00:00
6546,264,448,1899-12-30 10:15:00,1899-12-30 12:15:00
6547,281,2398,1899-12-30 13:45:00,1899-12-30 15:45:00
