RoomID,Building,Capacity
4297,Building B,100
4298,Tech Lab,150
4299,Science Hub,150
4300,Science Hub,100
4301,Science Hub,50
4302,Science Hub,30
4303,Tech Lab,100
4304,Building C,50
4305,Tech Lab,150
4306,Science Hub,40
4307,Tech Lab,60
4308,Tech Lab,100
4309,Science Hub,150
4310,Tech Lab,40
4311,Building B,50
4312,Building C,60
4313,Building A,40
4314,Building A,60
4315,Building B,30
4316,Building B,60
4317,Building B,100
4318,Building B,100
4319,Building C,150
4320,Building A,50
4321,Building A,50
4322,Science Hub,100
4323,Building A,40
4324,Tech Lab,150
4325,Science Hub,50
4326,Building C,40
4327,Tech Lab,60
4328,Science Hub,100
4329,Building A,60
4330,Science Hub,30
4331,Tech Lab,30
4332,Science Hub,150
4333,Building B,40
4334,Building C,150
4335,Building A,100
4336,Building B,60
4337,Building C,150
4338,Building C,60
4339,Building B,100
4340,Building C,150
4341,Tech Lab,60
4342,Science Hub,40
4343,Tech Lab,60
4344,Science Hub,60
4345,Tech Lab,30
4346,Building A,40
4347,Science Hub,30
4348,Tech Lab,50
4349,Building C,40
4350,Science Hub,50
4351,Building C,50
4352,Building C,150
4353,Building A,30
4354,Building B,60
4355,Science Hub,150
4356,Tech Lab,150
4357,Building B,60
4358,Building C,30
4359,Science Hub,60
4360,Tech Lab,150
4361,Tech Lab,50
4362,Building B,150
4363,Science Hub,50
4364,Building C,50
4365,Building B,60
4366,Tech Lab,50
4367,Building C,30
4368,Building B,30
4369,Building B,100
4370,Building B,50
4371,Building B,30
4372,Building A,40
4373,Science Hub,100
4374,Building B,100
4375,Building A,150
4376,Building B,50
4377,Building C,40
4378,Tech Lab,60
4379,Building C,150
4380,Tech Lab,40
4381,Building C,50
4382,Building B,30
4383,Building B,150
4384,Building C,40
4385,Building B,50
4386,Tech Lab,40
4387,Building A,150
4388,Building A,60
4389,Building A,100
4390,Building B,50
4391,Tech Lab,60
4392,Building A,30
4393,Tech Lab,40
4394,Building C,150
4395,Building B,40
4396,Building C,30
4397,Building C,50
4398,Tech Lab,50
4399,Building A,50
4400,Science Hub,50
4401,Building B,60
4402,Science Hub,100
4403,Building C,60
4404,Building A,100
4405,Building C,30
4406,Building A,100
4407,Building C,30
4408,Building C,60
4409,Science Hub,40
4410,Science Hub,50
4411,Tech Lab,60
4412,Building B,100
4413,Tech Lab,30
4414,Building A,150
4415,Building B,60
4416,Science Hub,150
4417,Tech Lab,40
4418,Tech Lab,30
4419,Tech Lab,30
4420,Tech Lab,30
4421,Building B,40
4422,Building C,60
4423,Building B,150
4424,Building C,30
4425,Building B,150
4426,Tech Lab,150
4427,Tech Lab,50
4428,Building A,40
4429,Building B,30
4430,Building B,40
4431,Building B,30
4432,Tech Lab,50
4433,Building B,60
4434,Tech Lab,40
4435,Building A,150
4436,Building C,40
4437,Building A,40
4438,Building C,50
4439,Building C,50
4440,Tech Lab,40
4441,Science Hub,30
4442,Building B,30
4443,Tech Lab,100
4444,Science Hub,60
4445,Building C,100
4446,Science Hub,60
4447,Science Hub,60
4448,Building B,60
4449,Tech Lab,30
4450,Building B,50
4451,Building B,50
4452,Building B,150
4453,Building A,50
4454,Tech Lab,150
4455,Tech Lab,30
4456,Building C,150
4457,Science Hub,150
4458,Building C,100
4459,Building C,50
4460,Building A,150
4461,Building B,150
4462,Building B,150
4463,Building B,50
4464,Tech Lab,40
4465,Building A,30
4466,Building B,30
4467,Building B,50
4468,Science Hub,60
4469,Building C,100
4470,Building B,50
4471,Building B,50
4472,Tech Lab,60
4473,Tech Lab,50
4474,Building C,40
4475,Science Hub,30
4476,Tech Lab,60
4477,Building C,30
4478,Building B,100
4479,Building A,60
4480,Tech Lab,150
4481,Science Hub,100
4482,Building B,150
4483,Tech Lab,100
4484,Building C,150
4485,Science Hub,60
4486,Building C,150
4487,Tech Lab,40
4488,Building B,150
4489,Tech Lab,60
4490,Building A,30
4491,Tech Lab,30
4492,Science Hub,100
4493,Building A,30
4494,Building A,60
4495,Building A,100
4496,Science Hub,30
4497,Building A,60
4498,Building A,30
4499,Building B,30
4500,Building A,50
4501,Building A,40
4502,Building B,60
4503,Building B,60
4504,Building B,100
4505,Tech Lab,40
4506,Building A,30
4507,Building B,30
4508,Tech Lab,50
4509,Tech Lab,30
4510,Science Hub,30
4511,Building C,100
4512,Science Hub,60
4513,Building B,50
4514,Building C,40
4515,Science Hub,150
4516,Tech Lab,150
4517,Building B,50
4518,Building C,150
4519,Building B,60
4520,Building C,150
4521,Science Hub,150
4522,Science Hub,50
4523,Science Hub,50
4524,Building C,40
4525,Building B,100
4526,Tech Lab,50
4527,Building A,60
4528,Building A,100
4529,Building A,150
4530,Building A,60
4531,Tech Lab,50
4532,Tech Lab,60
4533,Building B,100
4534,Building A,40
4535,Science Hub,60
4536,Tech Lab,50
4537,Building A,30
4538,Science Hub,150
4539,Building A,100
4540,Building B,150
4541,Building C,150
4542,Tech Lab,50
4543,Tech Lab,40
4544,Building C,100
4545,Building A,30
4546,Building B,150
4547,Tech Lab,30
4548,Building C,50
4549,Tech Lab,60
4550,Building A,100
4551,Science Hub,30
4552,Building C,30
4553,Building A,60
4554,Building A,60
4555,Tech Lab,50
4556,Science Hub,30
4557,Building A,40
4558,Building C,30
4559,Building A,150
4560,Building C,150
4561,Science Hub,50
4562,Building A,40
4563,Building B,60
4564,Building B,60
4565,Building B,40
4566,Building A,100
4567,Building A,150
4568,Building B,30
4569,Building A,30
4570,Tech Lab,150
4571,Building B,50
4572,Tech Lab,50
4573,Building A,60
4574,Tech Lab,50
4575,Science Hub,100
4576,Building B,30
4577,Tech Lab,50
4578,Science Hub,100
4579,Tech Lab,100
4580,Science Hub,50
4581,Science Hub,150
4582,Building B,60
4583,Science Hub,50
4584,Science Hub,50
4585,Building C,30
4586,Science Hub,150
4587,Building B,40
4588,Building A,100
4589,Building C,50
4590,Building B,60
4591,Tech Lab,100
4592,Building B,40
4593,Building C,40
4594,Science Hub,50
4595,Science Hub,30
4596,Building A,100
4597,Building C,40
4598,Science Hub,150
4599,Tech Lab,30
4600,Building C,60
4601,Building B,100
4602,Tech Lab,60
4603,Science Hub,60
4604,Building C,30
4605,Science Hub,60
4606,Building B,40
4607,Science Hub,100
4608,Science Hub,100
4609,Building C,100
4610,Science Hub,60
4611,Tech Lab,150
4612,Building B,30
4613,Tech Lab,100
4614,Science Hub,50
4615,Tech Lab,30
4616,Science Hub,150
4617,Science Hub,60
4618,Building C,30
4619,Building A,100
4620,Tech Lab,60
4621,Building C,50
4622,Tech Lab,150
4623,Building B,60
4624,Building A,30
4625,Building B,100
4626,Building B,50
4627,Building B,50
4628,Building B,30
4629,Science Hub,30
4630,Building C,40
4631,Building C,40
4632,Science Hub,40
4633,Building B,150
4634,Building A,100
4635,Building C,40
4636,Building C,60
4637,Building A,30
4638,Tech Lab,100
4639,Building B,50
4640,Science Hub,100
4641,Building A,60
4642,Science Hub,60
4643,Tech Lab,40
4644,Building B,50
4645,Building A,60
4646,Tech Lab,40
4647,Tech Lab,50
4648,Building A,100
4649,Building A,60
4650,Building C,60
4651,Science Hub,50
4652,Tech Lab,150
4653,Tech Lab,150
4654,Tech Lab,100
4655,Tech Lab,30
4656,Building C,30
4657,Building A,50
4658,Building B,50
4659,Science Hub,50
4660,Building C,100
4661,Tech Lab,100
4662,Building A,50
4663,Building B,50
4664,Building B,150
4665,Building A,100
4666,Building B,150
4667,Tech Lab,100
4668,Tech Lab,30
4669,Tech Lab,50
4670,Tech Lab,60
4671,Building C,50
4672,Building B,50
4673,Tech Lab,30
4674,Science Hub,60
4675,Tech Lab,40
4676,Building A,150
4677,Tech Lab,150
4678,Building C,50
4679,Building B,150
4680,Building A,40
4681,Building A,30
4682,Tech Lab,50
4683,Tech Lab,50
4684,Building B,150
4685,Science Hub,40
4686,Tech Lab,50
4687,Building B,100
4688,Building A,50
4689,Building C,30
4690,Building A,40
4691,Tech Lab,150
4692,Tech Lab,30
4693,Building B,100
4694,Building B,50
4695,Building C,30
4696,Tech Lab,50
4697,Tech Lab,100
4698,Building B,150
4699,Tech Lab,40
4700,Building A,100
4701,Science Hub,60
4702,Building C,60
4703,Tech Lab,100
4704,Science Hub,50
4705,Building B,30
4706,Building C,40
4707,Building C,60
4708,Building B,150
4709,Building A,100
4710,Building B,30
4711,Building A,50
4712,Building A,100
4713,Science Hub,60
4714,Building B,150
4715,Building B,150
4716,Building B,150
4717,Building B,100
4718,Building C,100
4719,Building C,150
4720,Building C,100
4721,Tech Lab,30
4722,Building C,100
4723,Science Hub,50
4724,Tech Lab,100
4725,Building B,60
4726,Building B,150
4727,Science Hub,50
4728,Building B,60
4729,Building C,40
4730,Building A,150
4731,Tech Lab,150
4732,Tech Lab,30
4733,Building C,30
4734,Building B,50
4735,Tech Lab,40
4736,Building C,100
4737,Tech Lab,100
4738,Building B,30
4739,Science Hub,150
4740,Building B,60
4741,Building B,30
4742,Building A,40
4743,Tech Lab,30
4744,Building C,100
4745,Science Hub,100
4746,Building C,40
4747,Building C,100
4748,Tech Lab,50
4749,Building C,150
4750,Building C,50
4751,Science Hub,150
4752,Tech Lab,50
4753,Building A,60
4754,Science Hub,150
4755,Tech Lab,60
4756,Tech Lab,30
4757,Building C,100
4758,Building B,150
4759,Tech Lab,40
4760,Science Hub,100
4761,Building C,60
4762,Building B,40
4763,Building C,60
4764,Building B,30
4765,Tech Lab,40
4766,Science Hub,30
4767,Building B,30
4768,Tech Lab,100
4769,Tech Lab,50
4770,Building B,60
4771,Building A,150
4772,Tech Lab,100
4773,Building B,30
4774,Building C,150
4775,Building C,60
4776,Building A,100
4777,Building C,40
4778,Building A,40
4779,Science Hub,60
4780,Tech Lab,100
4781,Building C,100
4782,Building A,30
4783,Tech Lab,150
4784,Building B,50
4785,Building C,40
4786,Building B,40
4787,Tech Lab,50
4788,Building B,100
4789,Building A,100
4790,Science Hub,60
4791,Building C,60
4792,Building B,50
4793,Building A,60
4794,Tech Lab,30
4795,Building A,40
4796,Building B,150
4797,Tech Lab,150
4798,Building A,100
4799,Science Hub,40
4800,Building A,30
4801,Building B,40
4802,Building A,60
4803,Tech Lab,40
4804,Building C,40
4805,Building C,150
4806,Science Hub,30
4807,Science Hub,50
4808,Building A,150
4809,Building A,60
4810,Building B,40
4811,Building A,60
4812,Science Hub,150
4813,Tech Lab,50
4814,Building A,30
4815,Tech Lab,100
4816,Building B,150
4817,Tech Lab,40
4818,Science Hub,150
4819,Building A,100
4820,Building C,150
4821,Building C,150
4822,Building A,60
4823,Building C,60
4824,Building B,50
4825,Science Hub,30
4826,Science Hub,150
4827,Building C,40
4828,Science Hub,30
4829,Science Hub,30
4830,Building B,150
4831,Building B,150
4832,Building A,150
4833,Tech Lab,150
4834,Building B,150
4835,Building B,150
4836,Tech Lab,150
4837,Tech Lab,40
4838,Tech Lab,50
4839,Science Hub,40
4840,Building A,40
4841,Building C,30
4842,Tech Lab,50
4843,Building C,150
4844,Building C,50
4845,Building C,50
4846,Building B,50
4847,Building C,30
4848,Building C,30
4849,Building C,40
4850,Building A,60
4851,Building B,30
4852,Tech Lab,100
4853,Science Hub,60
4854,Tech Lab,60
4855,Tech Lab,30
4856,Tech Lab,60
4857,Tech Lab,150
4858,Science Hub,50
4859,Science Hub,100
4860,Tech Lab,30
4861,Building B,60
4862,Building A,50
4863,Science Hub,30
4864,Science Hub,30
4865,Building B,100
4866,Building A,40
4867,Tech Lab,40
4868,Building A,100
4869,Building C,30
4870,Science Hub,40
4871,Building A,30
4872,Tech Lab,30
4873,Building A,150
4874,Tech Lab,100
4875,Building C,100
4876,Building B,60
4877,Science Hub,60
4878,Building C,60
4879,Science Hub,40
4880,Building B,40
4881,Tech Lab,50
4882,Building C,50
4883,Building B,40
4884,Science Hub,40
4885,Building A,50
4886,Building C,30
4887,Science Hub,50
4888,Science Hub,40
4889,Science Hub,50
4890,Building C,100
4891,Building B,150
4892,Science Hub,30
4893,Building B,30
4894,Science Hub,100
4895,Tech Lab,60
4896,Building B,40
4897,Science Hub,60
4898,Building B,150
4899,Building A,60
4900,Building A,30
4901,Building B,50
4902,Science Hub,60
4903,Tech Lab,50
4904,Building A,100
4905,Science Hub,60
4906,Science Hub,50
4907,Science Hub,50
4908,Building B,40
4909,Science Hub,50
4910,Building C,60
4911,Building B,30
4912,Building A,30
4913,Building B,150
4914,Building B,60
4915,Science Hub,100
4916,Building B,150
4917,Building B,50
4918,Building C,50
4919,Building A,60
4920,Building C,60
4921,Building B,30
4922,Science Hub,60
4923,Building B,60
4924,Building B,150
4925,Science Hub,100
4926,Building B,100
4927,Tech Lab,150
4928,Tech Lab,60
4929,Building C,40
4930,Building A,50
4931,Building B,30
4932,Tech Lab,50
4933,Tech Lab,50
4934,Building C,100
4935,Building C,100
4936,Building C,60
4937,Building C,30
4938,Science Hub,40
4939,Building B,30
4940,Building C,150
4941,Building C,150
4942,Building C,100
4943,Building B,100
4944,Building C,150
4945,Building B,50
4946,Building C,40
4947,Science Hub,40
4948,Building C,40
4949,Building A,150
4950,Science Hub,60
4951,Building C,100
4952,Building C,40
4953,Building A,60
4954,Building B,100
4955,Science Hub,30
4956,Science Hub,150
4957,Building A,30
4958,Building A,50
4959,Science Hub,150
4960,Building C,50
4961,Tech Lab,40
4962,Science Hub,40
4963,Tech Lab,40
4964,Science Hub,100
4965,Building C,30
4966,Building B,30
4967,Building A,50
4968,Tech Lab,60
4969,Tech Lab,40
4970,Science Hub,100
4971,Building A,100
4972,Building B,150
4973,Building A,60
4974,Building A,40
4975,Building C,30
4976,Tech Lab,60
4977,Building B,60
4978,Building C,150
4979,Building B,40
4980,Science Hub,50
4981,Science Hub,30
4982,Tech Lab,100
4983,Building B,40
4984,Building A,40
4985,Building B,150
4986,Building A,150
4987,Science Hub,100
4988,Science Hub,40
4989,Science Hub,100
4990,Tech Lab,40
4991,Building B,40
4992,Tech Lab,100
4993,Building A,60
4994,Building A,30
4995,Building B,60
4996,Building C,30
4997,Building C,150
4998,Science Hub,100
4999,Science Hub,100
5000,Science Hub,150
5001,Building C,60
5002,Building A,100
5003,Building B,40
5004,Building C,60
5005,Building B,30
5006,Tech Lab,40
5007,Tech Lab,50
5008,Building A,100
5009,Tech Lab,60
5010,Science Hub,50
5011,Building C,60
5012,Building C,30
5013,Tech Lab,100
5014,Science Hub,60
5015,Building C,30
5016,Building A,30
5017,Building B,60
5018,Tech Lab,50
5019,Tech Lab,30
5020,Building A,30
5021,Building C,100
5022,Building C,30
5023,Tech Lab,100
5024,Tech Lab,50
5025,Building A,50
5026,Tech Lab,100
5027,Building B,50
5028,Building C,30
5029,Building A,40
5030,Building B,40
5031,Building C,50
5032,Building B,30
5033,Tech Lab,100
5034,Building A,50
5035,Building C,30
5036,Science Hub,150
5037,Science Hub,150
5038,Building C,40
5039,Building A,100
5040,Building B,150
5041,Building B,40
5042,Building A,40
5043,Science Hub,30
5044,Building C,30
5045,Science Hub,30
5046,Science Hub,150
5047,Building C,60
5048,Tech Lab,50
5049,Building A,100
5050,Tech Lab,50
5051,Tech Lab,100
5052,Building C,40
5053,Building B,100
5054,Building A,150
5055,Building C,150
5056,Tech Lab,60
5057,Science Hub,40
5058,Science Hub,60
5059,Building B,50
5060,Science Hub,100
5061,Building B,50
5062,Building B,40
5063,Tech Lab,30
5064,Building C,30
5065,Science Hub,150
5066,Science Hub,40
5067,Building A,30
5068,Building C,150
5069,Building A,50
5070,Building B,100
5071,Science Hub,40
5072,Building B,40
5073,Building A,150
5074,Tech Lab,30
5075,Science Hub,60
5076,Building A,30
5077,Building C,50
5078,Tech Lab,40
5079,Science Hub,100
5080,Building B,30
5081,Tech Lab,150
5082,Building B,40
5083,Building B,30
5084,Building A,50
5085,Science Hub,40
5086,Science Hub,60
5087,Building B,50
5088,Tech Lab,60
5089,Science Hub,150
5090,Building C,60
5091,Building B,50
5092,Tech Lab,40
5093,Building A,100
5094,Building B,60
5095,Building A,50
5096,Building B,60
5097,Building C,50
5098,Building A,50
5099,Building B,60
5100,Building A,30
5101,Building A,30
5102,Science Hub,150
5103,Tech Lab,60
5104,Building B,40
5105,Building A,40
5106,Building C,30
5107,Science Hub,150
5108,Building B,40
5109,Building B,60
5110,Science Hub,40
5111,Building C,30
5112,Building B,30
5113,Tech Lab,100
5114,Building B,100
5115,Building B,150
5116,Building A,150
5117,Tech Lab,60
5118,Building B,100
5119,Building C,30
5120,Building B,100
5121,Science Hub,100
5122,Building B,40
5123,Tech Lab,30
5124,Building B,60
5125,Building A,150
5126,Tech Lab,50
5127,Tech Lab,30
5128,Building B,30
5129,Building A,50
5130,Science Hub,50
5131,Building C,50
5132,Building A,60
5133,Science Hub,150
5134,Science Hub,150
5135,Building B,100
5136,Building B,60
5137,Building C,30
5138,Building C,40
5139,Building A,100
5140,Building B,60
5141,Science Hub,150
5142,Science Hub,150
5143,Tech Lab,30
5144,Building A,60
5145,Tech Lab,100
5146,Building B,30
5147,Building C,150
5148,Building C,150
5149,Building B,60
5150,Tech Lab,30
5151,Building B,50
5152,Building B,150
5153,Tech Lab,60
5154,Tech Lab,40
5155,Science Hub,40
5156,Building A,150
5157,Building C,150
5158,Building A,60
5159,Science Hub,30
5160,Tech Lab,40
5161,Building A,60
5162,Building B,60
5163,Science Hub,50
5164,Tech Lab,30
5165,Tech Lab,50
5166,Science Hub,40
5167,Building C,50
5168,Tech Lab,60
5169,Building A,150
5170,Building C,100
5171,Building B,30
5172,Tech Lab,150
5173,Tech Lab,60
5174,Science Hub,60
5175,Science Hub,60
5176,Building A,100
5177,Building B,150
5178,Building B,150
5179,Building C,100
5180,Tech Lab,60
5181,Building C,100
5182,Building C,60
5183,Building A,100
5184,Building B,60
5185,Science Hub,50
5186,Tech Lab,100
5187,Science Hub,30
5188,Building B,150
5189,Building B,60
5190,Tech Lab,100
5191,Building C,100
5192,Building B,40
5193,Building C,150
5194,Tech Lab,150
5195,Building B,100
5196,Building B,30
5197,Building C,40
5198,Tech Lab,100
5199,Building B,50
5200,Building B,100
5201,Building A,60
5202,Building A,60
5203,Building A,150
5204,Building B,150
5205,Building B,50
5206,Building C,150
5207,Building B,100
5208,Tech Lab,40
5209,Tech Lab,30
5210,Building B,60
5211,Building A,40
5212,Tech Lab,50
5213,Science Hub,30
5214,Building C,100
5215,Building B,60
5216,Science Hub,60
5217,Building B,50
5218,Science Hub,40
5219,Science Hub,50
5220,Building A,40
5221,Science Hub,150
5222,Building B,100
5223,Science Hub,30
5224,Building A,150
5225,Building C,150
5226,Building A,50
5227,Tech Lab,50
5228,Building C,40
5229,Building C,60
5230,Science Hub,150
5231,Building C,100
5232,Building A,60
5233,Science Hub,30
5234,Building A,100
5235,Science Hub,150
5236,Building A,50
5237,Tech Lab,150
5238,Building C,30
5239,Building A,50
5240,Tech Lab,150
5241,Science Hub,40
5242,Building B,60
5243,Building A,60
5244,Building A,30
5245,Tech Lab,50
5246,Building A,30
5247,Building C,100
5248,Building C,30
5249,Science Hub,150
5250,Tech Lab,60
5251,Building B,100
5252,Building B,150
5253,Science Hub,150
5254,Building A,30
5255,Building C,30
5256,Building B,60
5257,Science Hub,50
5258,Building A,150
5259,Building B,150
5260,Building B,60
5261,Building A,150
5262,Tech Lab,40
5263,Building C,30
5264,Building A,40
5265,Building B,100
5266,Building B,100
5267,Science Hub,50
5268,Building C,100
5269,Science Hub,40
5270,Building A,40
5271,Science Hub,40
5272,Building A,150
5273,Building B,50
5274,Building A,100
5275,Building B,150
5276,Science Hub,150
5277,Building B,150
5278,Science Hub,50
5279,Building A,100
5280,Building B,100
5281,Science Hub,50
5282,Building B,60
5283,Tech Lab,40
5284,Building C,30
5285,Building C,30
5286,Building A,60
5287,Building C,40
5288,Building A,30
5289,Building A,50
5290,Building C,60
5291,Building B,50
5292,Building B,30
5293,Building B,50
5294,Building B,100
5295,Tech Lab,60
5296,Building A,40
5297,Building C,100
5298,Tech Lab,30
5299,Building C,100
5300,Science Hub,40
5301,Science Hub,100
5302,Building B,40
5303,Building C,50
5304,Building A,150
5305,Building C,150
5306,Tech Lab,100
5307,Building C,150
5308,Tech Lab,100
5309,Tech Lab,60
5310,Tech Lab,150
5311,Tech Lab,40
5312,Tech Lab,150
5313,Building A,100
5314,Building B,100
5315,Building A,50
5316,Building B,50
5317,Building C,50
5318,Science Hub,30
5319,Building B,50
5320,Building C,30
5321,Tech Lab,100
5322,Science Hub,100
5323,Science Hub,40
5324,Tech Lab,50
5325,Science Hub,150
5326,Tech Lab,150
5327,Building A,60
5328,Building A,100
5329,Building B,100
5330,Science Hub,50
5331,Science Hub,100
5332,Building A,30
5333,Tech Lab,40
5334,Science Hub,60
5335,Tech Lab,150
5336,Building C,30
5337,Tech Lab,30
5338,Science Hub,30
5339,Tech Lab,60
5340,Building A,40
5341,Building B,150
5342,Tech Lab,100
5343,Building B,150
5344,Building A,100
5345,Building A,100
5346,Science Hub,40
5347,Science Hub,100
5348,Tech Lab,60
5349,Tech Lab,50
5350,Building C,40
5351,Science Hub,40
5352,Building C,100
5353,Building C,60
5354,Building B,30
5355,Science Hub,50
5356,Building B,40
5357,Building A,30
5358,Building C,60
5359,Building C,100
5360,Science Hub,50
5361,Building B,100
5362,Building B,150
5363,Science Hub,100
5364,Building A,150
5365,Tech Lab,40
5366,Building C,60
5367,Science Hub,60
5368,Building C,30
5369,Science Hub,30
5370,Building C,100
5371,Building C,50
5372,Building C,150
5373,Building B,60
5374,Building A,100
5375,Science Hub,150
5376,Building A,150
5377,Building C,60
5378,Building B,60
5379,Building B,40
5380,Building C,30
5381,Building A,40
5382,Building C,50
5383,Science Hub,50
5384,Tech Lab,60
5385,Building A,60
5386,Building C,60
5387,Science Hub,100
5388,Building A,150
5389,Tech Lab,30
5390,Building A,30
5391,Building A,150
5392,Science Hub,60
5393,Tech Lab,150
5394,Building A,40
5395,Building A,150
5396,Tech Lab,50
5397,Building A,60
5398,Tech Lab,60
5399,Science Hub,40
5400,Building C,50
5401,Building B,40
5402,Building A,50
5403,Building B,50
5404,Tech Lab,40
5405,Building C,100
5406,Tech Lab,100
5407,Tech Lab,60
5408,Building C,150
5409,Science Hub,40
5410,Building B,50
5411,Building C,40
5412,Building A,50
5413,Tech Lab,40
5414,Building B,50
5415,Building A,100
5416,Building A,60
5417,Tech Lab,60
5418,Building A,50
5419,Science Hub,40
5420,Building B,40
5421,Building B,40
5422,Tech Lab,50
5423,Building A,40
5424,Building B,30
5425,Tech Lab,30
5426,Tech Lab,100
5427,Building A,100
5428,Building A,50
5429,Building A,50
5430,Building B,50
5431,Tech Lab,30
5432,Tech Lab,50
5433,Building B,60
5434,Building C,60
5435,Building A,50
5436,Building B,50
5437,Building B,40
5438,Building C,30
5439,Building C,100
5440,Tech Lab,40
5441,Science Hub,100
5442,Science Hub,50
5443,Science Hub,50
5444,Building C,50
5445,Tech Lab,50
5446,Building A,40
5447,Building C,40
5448,Building C,30
5449,Science Hub,150
5450,Building A,100
5451,Building A,50
5452,Science Hub,40
5453,Building A,50
5454,Building C,50
5455,Tech Lab,60
5456,Tech Lab,150
5457,Building A,30
5458,Building B,60
5459,Building A,100
5460,Tech Lab,150
5461,Science Hub,30
5462,Building B,50
5463,Building B,60
5464,Building C,30
5465,Tech Lab,40
5466,Building A,60
5467,Tech Lab,50
5468,Science Hub,60
5469,Building B,100
5470,Building A,60
5471,Building B,50
5472,Building C,150
5473,Building B,50
5474,Building A,50
5475,Building A,150
5476,Building C,100
5477,Science Hub,60
5478,Building C,150
5479,Building C,60
5480,Building B,50
5481,Building B,100
5482,Building A,60
5483,Building C,40
5484,Building B,60
5485,Building B,30
5486,Building B,30
5487,Building C,30
5488,Tech Lab,100
5489,Building A,40
5490,Building A,50
5491,Building B,150
5492,Building B,40
5493,Building C,50
5494,Science Hub,150
5495,Science Hub,150
5496,Building B,30
5497,Science Hub,30
5498,Building C,50
5499,Building B,50
5500,Building C,60
5501,Building A,50
5502,Building C,100
5503,Building C,50
5504,Building A,150
5505,Building C,50
5506,Tech Lab,60
5507,Building A,60
5508,Science Hub,50
5509,Building A,40
5510,Science Hub,30
5511,Science Hub,60
5512,Science Hub,40
5513,Building B,60
5514,Tech Lab,150
5515,Building B,100
5516,Building B,60
5517,Building C,50
5518,Tech Lab,40
5519,Tech Lab,60
5520,Building C,60
5521,Building B,30
5522,Building B,60
5523,Science Hub,50
5524,Building A,50
5525,Building A,150
5526,Science Hub,30
5527,Science Hub,40
5528,Building B,150
5529,Building A,60
5530,Building C,30
5531,Science Hub,150
5532,Building A,40
5533,Building C,50
5534,Tech Lab,30
5535,Tech Lab,150
5536,Building B,60
5537,Tech Lab,60
5538,Tech Lab,100
5539,Building B,40
5540,Science Hub,60
5541,Science Hub,60
5542,Building B,150
5543,Building C,30
5544,Tech Lab,40
5545,Building B,50
5546,Building C,40
5547,Building B,50
5548,Building B,40
5549,Building C,60
5550,Building C,150
5551,Tech Lab,50
5552,Building B,60
5553,Building B,60
5554,Tech Lab,40
5555,Tech Lab,50
5556,Building A,60
5557,Tech Lab,50
5558,Building C,100
5559,Tech Lab,50
5560,Building B,150
5561,Tech Lab,40
5562,Tech Lab,60
5563,Building B,40
5564,Tech Lab,50
5565,Building A,50
5566,Building C,150
5567,Tech Lab,60
5568,Building B,60
5569,Science Hub,50
5570,Tech Lab,40
5571,Building B,40
5572,Building C,150
5573,Building C,50
5574,Building B,40
5575,Science Hub,60
5576,Building C,150
5577,Building B,60
5578,Building A,30
5579,Science Hub,60
5580,Building A,30
5581,Tech Lab,150
5582,Science Hub,30
5583,Building B,50
5584,Building A,100
5585,Building C,100
5586,Building C,40
5587,Building A,30
5588,Tech Lab,50
5589,Building B,150
5590,Building B,60
5591,Building A,60
5592,Building C,50
5593,Science Hub,50
5594,Building C,40
5595,Building C,50
5596,Tech Lab,50
5597,Building C,100
5598,Building A,100
5599,Tech Lab,60
5600,Tech Lab,40
5601,Tech Lab,100
5602,Building A,30
5603,Science Hub,100
5604,Building C,150
5605,Building A,40
5606,Building B,150
5607,Building A,150
5608,Building A,60
5609,Building C,60
5610,Building B,60
5611,Science Hub,60
5612,Tech Lab,40
5613,Science Hub,60
5614,Building B,60
5615,Science Hub,50
5616,Science Hub,40
5617,Tech Lab,150
5618,Building C,40
5619,Building B,50
5620,Tech Lab,30
5621,Building B,150
5622,Tech Lab,50
5623,Science Hub,40
5624,Science Hub,60
5625,Building A,100
5626,Building C,100
5627,Building B,40
5628,Building C,40
5629,Building A,40
5630,Science Hub,150
5631,Science Hub,60
5632,Tech Lab,40
5633,Tech Lab,150
5634,Building C,150
5635,Tech Lab,50
5636,Tech Lab,150
5637,Building B,150
5638,Science Hub,30
5639,Science Hub,150
5640,Tech Lab,40
5641,Building A,40
5642,Building B,60
5643,Building C,50
5644,Building A,40
5645,Tech Lab,60
5646,Building A,60
5647,Building A,100
5648,Tech Lab,150
5649,Tech Lab,60
5650,Building A,60
5651,Building C,150
5652,Tech Lab,30
5653,Building C,50
5654,Building C,150
5655,Tech Lab,100
5656,Building B,100
5657,Science Hub,50
5658,Science Hub,150
5659,Science Hub,40
5660,Science Hub,150
5661,Building C,40
5662,Building C,30
5663,Tech Lab,100
5664,Building A,50
5665,Science Hub,150
5666,Building B,50
5667,Science Hub,60
5668,Tech Lab,50
5669,Building C,30
5670,Science Hub,60
5671,Building B,150
5672,Building B,30
5673,Building A,60
5674,Tech Lab,150
5675,Building B,60
5676,Building A,30
5677,Building B,50
5678,Tech Lab,30
5679,Building A,30
5680,Building C,60
5681,Science Hub,50
5682,Building C,30
5683,Building A,60
5684,Science Hub,50
5685,Building B,30
5686,Building B,30
5687,Building A,150
5688,Tech Lab,40
5689,Science Hub,50
5690,Building B,40
5691,Building C,60
5692,Building C,40
5693,Building A,50
5694,Building B,50
5695,Building A,100
