CourseID,CourseName,credits,DepartmentID
3796,Fundamentals of Cloud Computing 6,4,4
3797,Systems in Programming 8,2,5
3798,Applied Networks 4,2,5
3799,Systems in Programming 8,4,7
3800,Advanced Networks 1,4,8
3801,Advanced Cloud Computing 8,4,7
3802,Applied Machine Learning 5,2,3
3803,Systems in Machine Learning 4,4,5
3804,Fundamentals of Ethical Hacking 4,3,7
3805,Introduction to Database Systems 3,2,6
3806,Introduction to Database Systems 4,2,2
3807,Introduction to Machine Learning 2,3,6
3808,Applied Ethical Hacking 4,2,8
3809,Fundamentals of Ethical Hacking 9,4,5
3810,Advanced Networks 1,3,5
3811,Fundamentals of Ethical Hacking 1,4,8
3812,Fundamentals of Ethical Hacking 9,4,2
3813,Fundamentals of Database Systems 4,3,4
3814,Introduction to Data Structures 7,2,4
3815,Fundamentals of Machine Learning 2,4,1
3816,Fundamentals of Cloud Computing 4,3,3
3817,Systems in Programming 9,4,3
3818,Introduction to Database Systems 9,3,5
3819,Advanced Machine Learning 5,4,8
3820,Systems in Data Structures 6,4,5
3821,Advanced Data Structures 2,4,2
3822,Applied Database Systems 5,4,2
3823,Systems in Machine Learning 5,2,5
3824,Applied Ethical Hacking 6,3,5
3825,Applied Networks 3,3,5
3826,Systems in Programming 8,2,6
3827,Fundamentals of Data Structures 5,3,4
3828,Advanced Programming 7,3,6
3829,Introduction to Cloud Computing 9,3,3
3830,Introduction to Programming 1,4,4
3831,Introduction to Networks 7,4,8
3832,Fundamentals of Cloud Computing 6,3,1
3833,Applied Ethical Hacking 6,4,7
3834,Introduction to Data Structures 6,2,2
3835,Applied Programming 7,2,2
3836,Applied Machine Learning 3,4,4
3837,Fundamentals of Machine Learning 4,3,2
3838,Systems in Networks 6,2,1
3839,Applied Cloud Computing 9,3,3
3840,Introduction to Networks 7,3,2
3841,Systems in Networks 5,2,8
3842,Introduction to Database Systems 7,3,3
3843,Fundamentals of Data Structures 4,2,6
3844,Fundamentals of Database Systems 7,2,2
3845,Fundamentals of Database Systems 8,3,8
3846,Introduction to Cloud Computing 9,3,7
3847,Applied Machine Learning 8,2,8
3848,Advanced Networks 6,3,4
3849,Fundamentals of Networks 9,3,5
3850,Fundamentals of Networks 7,4,8
3851,Applied Cloud Computing 3,2,7
3852,Introduction to Machine Learning 3,2,1
3853,Advanced Data Structures 1,4,5
3854,Fundamentals of Networks 2,3,6
3855,Fundamentals of Networks 4,4,2
3856,Systems in Programming 8,4,6
3857,Introduction to Programming 8,2,1
3858,Advanced Cloud Computing 5,3,1
3859,Advanced Machine Learning 7,2,7
3860,Advanced Database Systems 8,3,1
3861,Advanced Networks 3,2,1
3862,Introduction to Machine Learning 2,4,6
3863,Applied Data Structures 3,4,6
3864,Introduction to Database Systems 7,4,1
3865,Fundamentals of Machine Learning 4,2,8
3866,Applied Data Structures 1,2,5
3867,Introduction to Cloud Computing 9,3,8
3868,Systems in Networks 4,2,7
3869,Advanced Networks 8,2,7
3870,Applied Cloud Computing 9,4,5
3871,Introduction to Data Structures 9,4,5
3872,Fundamentals of Networks 9,2,3
3873,Fundamentals of Cloud Computing 8,3,5
3874,Systems in Database Systems 3,4,6
3875,Applied Ethical Hacking 4,4,1
3876,Fundamentals of Database Systems 5,3,6
3877,Systems in Networks 1,2,5
3878,Systems in Data Structures 6,4,6
3879,Systems in Networks 5,4,7
3880,Introduction to Machine Learning 6,3,3
3881,Introduction to Data Structures 7,3,7
3882,Advanced Machine Learning 6,2,5
3883,Systems in Machine Learning 2,3,6
3884,Applied Ethical Hacking 2,2,4
3885,Applied Networks 4,2,4
3886,Fundamentals of Ethical Hacking 4,2,1
3887,Systems in Ethical Hacking 9,4,5
3888,Advanced Ethical Hacking 8,4,1
3889,Applied Database Systems 9,4,1
3890,Fundamentals of Cloud Computing 9,2,8
3891,Introduction to Data Structures 7,2,2
3892,Advanced Ethical Hacking 2,3,7
3893,Introduction to Ethical Hacking 3,3,3
3894,Fundamentals of Networks 9,4,2
3895,Systems in Networks 8,2,5
3896,Introduction to Machine Learning 8,3,2
3897,Introduction to Data Structures 4,2,8
3898,Systems in Cloud Computing 2,4,3
3899,Applied Data Structures 9,2,7
3900,Applied Programming 9,4,3
3901,Fundamentals of Cloud Computing 3,2,6
3902,Systems in Cloud Computing 3,2,4
3903,Systems in Programming 6,2,4
3904,Systems in Programming 8,4,1
3905,Applied Database Systems 6,3,2
3906,Advanced Cloud Computing 8,2,2
3907,Advanced Machine Learning 3,2,5
3908,Systems in Machine Learning 5,3,5
3909,Advanced Ethical Hacking 8,3,2
3910,Applied Ethical Hacking 1,4,8
3911,Introduction to Data Structures 6,4,7
3912,Systems in Machine Learning 9,2,3
3913,Fundamentals of Machine Learning 6,3,8
3914,Fundamentals of Data Structures 2,4,3
3915,Systems in Data Structures 6,4,2
3916,Introduction to Networks 7,3,5
3917,Systems in Machine Learning 2,4,3
3918,Applied Ethical Hacking 5,4,2
3919,Advanced Networks 5,2,2
3920,Applied Ethical Hacking 3,3,7
3921,Systems in Networks 8,3,5
3922,Applied Networks 4,4,7
3923,Systems in Programming 9,3,8
3924,Introduction to Database Systems 3,3,2
3925,Fundamentals of Database Systems 3,2,7
3926,Advanced Data Structures 7,2,4
3927,Fundamentals of Ethical Hacking 8,3,1
3928,Applied Cloud Computing 1,4,5
3929,Advanced Programming 2,2,3
3930,Fundamentals of Ethical Hacking 6,2,8
3931,Introduction to Database Systems 8,4,1
3932,Applied Cloud Computing 9,3,2
3933,Introduction to Programming 3,2,6
3934,Applied Ethical Hacking 3,3,1
3935,Applied Ethical Hacking 5,4,4
3936,Applied Ethical Hacking 8,4,1
3937,Systems in Networks 4,4,6
3938,Introduction to Machine Learning 5,3,2
3939,Applied Machine Learning 2,4,3
3940,Fundamentals of Database Systems 6,4,6
3941,Introduction to Ethical Hacking 9,3,3
3942,Introduction to Database Systems 6,3,3
3943,Advanced Networks 7,3,6
3944,Systems in Machine Learning 2,2,6
3945,Introduction to Ethical Hacking 3,2,5
3946,Fundamentals of Programming 5,4,8
3947,Applied Programming 2,3,7
3948,Applied Machine Learning 9,3,6
3949,Advanced Ethical Hacking 3,4,8
3950,Introduction to Programming 4,4,7
3951,Systems in Networks 3,2,5
3952,Introduction to Data Structures 2,2,8
3953,Advanced Machine Learning 9,3,2
3954,Fundamentals of Cloud Computing 4,4,4
3955,Systems in Machine Learning 8,4,5
3956,Advanced Networks 2,2,5
3957,Introduction to Machine Learning 8,4,3
3958,Systems in Data Structures 8,3,1
3959,Advanced Data Structures 4,4,3
3960,Applied Data Structures 6,2,4
3961,Fundamentals of Ethical Hacking 4,4,3
3962,Fundamentals of Ethical Hacking 6,3,1
3963,Advanced Data Structures 8,4,3
3964,Introduction to Cloud Computing 2,3,1
3965,Introduction to Machine Learning 2,3,8
3966,Introduction to Data Structures 5,2,6
3967,Fundamentals of Ethical Hacking 8,3,2
3968,Systems in Data Structures 6,2,5
3969,Applied Networks 4,3,1
3970,Advanced Programming 3,4,2
3971,Systems in Networks 6,2,5
3972,Systems in Cloud Computing 2,4,4
3973,Fundamentals of Programming 2,3,5
3974,Systems in Database Systems 1,4,6
3975,Applied Programming 6,3,2
3976,Introduction to Networks 2,2,7
3977,Fundamentals of Data Structures 4,2,8
3978,Applied Data Structures 5,4,7
3979,Fundamentals of Database Systems 3,3,3
3980,Introduction to Networks 8,4,5
3981,Applied Programming 7,3,5
3982,Introduction to Networks 5,2,2
3983,Systems in Machine Learning 4,3,2
3984,Applied Networks 9,2,8
3985,Systems in Data Structures 8,3,4
3986,Advanced Machine Learning 9,3,3
3987,Advanced Database Systems 2,4,6
3988,Systems in Ethical Hacking 3,3,8
3989,Introduction to Cloud Computing 9,2,7
3990,Introduction to Networks 2,4,2
3991,Fundamentals of Data Structures 5,3,5
3992,Advanced Machine Learning 5,3,5
3993,Systems in Data Structures 4,2,8
3994,Applied Cloud Computing 2,2,4
3995,Advanced Machine Learning 5,2,5
3996,Applied Database Systems 3,4,8
3997,Introduction to Machine Learning 6,4,2
3998,Advanced Data Structures 7,4,1
3999,Advanced Cloud Computing 1,4,3
4000,Systems in Networks 7,4,4
4001,Advanced Database Systems 5,3,6
4002,Systems in Machine Learning 2,4,2
4003,Advanced Machine Learning 3,3,4
4004,Introduction to Machine Learning 9,2,7
4005,Introduction to Networks 9,2,1
4006,Fundamentals of Database Systems 6,2,5
4007,Advanced Ethical Hacking 9,2,3
4008,Advanced Programming 4,4,5
4009,Systems in Networks 2,2,4
4010,Introduction to Programming 8,2,7
4011,Advanced Cloud Computing 4,2,8
4012,Fundamentals of Networks 9,2,7
4013,Applied Data Structures 4,3,1
4014,Applied Data Structures 6,3,1
4015,Applied Data Structures 7,3,4
4016,Systems in Machine Learning 7,4,3
4017,Applied Programming 2,2,8
4018,Fundamentals of Programming 2,2,4
4019,Introduction to Ethical Hacking 8,4,3
4020,Fundamentals of Ethical Hacking 3,4,6
4021,Introduction to Networks 4,3,5
4022,Fundamentals of Programming 3,4,6
4023,Applied Data Structures 2,2,4
4024,Advanced Networks 4,2,2
4025,Introduction to Machine Learning 9,2,4
4026,Fundamentals of Cloud Computing 4,4,5
4027,Introduction to Programming 8,3,2
4028,Applied Machine Learning 7,2,7
4029,Systems in Networks 3,2,2
4030,Advanced Machine Learning 7,2,3
4031,Fundamentals of Database Systems 2,2,7
4032,Systems in Programming 9,3,7
4033,Systems in Machine Learning 5,4,8
4034,Systems in Networks 4,2,1
4035,Advanced Machine Learning 4,3,8
4036,Advanced Machine Learning 7,2,5
4037,Fundamentals of Networks 9,4,1
4038,Applied Programming 7,3,1
4039,Applied Machine Learning 7,2,7
4040,Applied Programming 7,3,3
4041,Systems in Programming 1,2,7
4042,Fundamentals of Cloud Computing 9,2,1
4043,Introduction to Data Structures 5,2,1
4044,Introduction to Ethical Hacking 3,3,8
4045,Systems in Programming 2,3,5
4046,Systems in Cloud Computing 6,3,1
4047,Applied Cloud Computing 2,3,2
4048,Advanced Ethical Hacking 7,4,3
4049,Applied Data Structures 6,3,6
4050,Advanced Machine Learning 2,4,8
4051,Advanced Machine Learning 1,4,6
4052,Systems in Ethical Hacking 5,4,1
4053,Applied Programming 6,2,8
4054,Applied Cloud Computing 7,4,8
4055,Systems in Programming 3,2,3
4056,Introduction to Programming 2,3,2
4057,Introduction to Cloud Computing 6,2,3
4058,Applied Data Structures 5,2,8
4059,Applied Programming 9,4,8
4060,Systems in Cloud Computing 9,3,5
4061,Applied Data Structures 7,3,8
4062,Systems in Machine Learning 6,4,4
4063,Applied Programming 7,3,1
4064,Introduction to Programming 9,4,2
4065,Systems in Cloud Computing 7,2,8
4066,Systems in Cloud Computing 5,4,6
4067,Systems in Database Systems 2,3,7
4068,Advanced Data Structures 4,4,4
4069,Fundamentals of Networks 3,4,4
4070,Systems in Data Structures 7,2,1
4071,Advanced Data Structures 4,3,1
4072,Applied Programming 8,3,1
4073,Introduction to Cloud Computing 1,4,6
4074,Applied Machine Learning 2,2,8
4075,Fundamentals of Data Structures 5,3,3
4076,Systems in Data Structures 3,2,2
4077,Introduction to Cloud Computing 1,3,3
4078,Advanced Machine Learning 5,2,8
4079,Systems in Data Structures 5,4,7
4080,Systems in Machine Learning 3,4,2
4081,Applied Ethical Hacking 4,4,5
4082,Systems in Data Structures 4,4,1
4083,Introduction to Networks 6,4,6
4084,Systems in Database Systems 6,2,8
4085,Advanced Cloud Computing 2,2,5
4086,Introduction to Networks 1,4,7
4087,Systems in Networks 7,2,3
4088,Advanced Programming 8,2,2
4089,Introduction to Data Structures 8,2,3
4090,Advanced Data Structures 9,3,8
4091,Systems in Cloud Computing 2,3,1
4092,Systems in Data Structures 7,4,8
4093,Fundamentals of Data Structures 6,3,4
4094,Introduction to Database Systems 9,3,6
4095,Advanced Cloud Computing 2,4,4
4096,Introduction to Machine Learning 4,3,6
4097,Applied Cloud Computing 6,3,8
4098,Fundamentals of Networks 3,2,4
4099,Fundamentals of Ethical Hacking 3,3,8
4100,Applied Machine Learning 6,4,3
4101,Advanced Data Structures 8,2,4
4102,Systems in Ethical Hacking 8,4,3
4103,Systems in Ethical Hacking 3,3,7
4104,Applied Machine Learning 7,4,8
4105,Applied Programming 7,2,6
4106,Introduction to Ethical Hacking 7,3,5
4107,Fundamentals of Database Systems 2,3,8
4108,Advanced Cloud Computing 1,4,4
4109,Advanced Programming 3,4,6
4110,Fundamentals of Programming 6,2,5
4111,Systems in Machine Learning 8,2,3
4112,Systems in Ethical Hacking 8,3,8
4113,Introduction to Ethical Hacking 4,4,2
4114,Fundamentals of Ethical Hacking 5,2,7
4115,Introduction to Data Structures 3,4,1
4116,Advanced Programming 1,2,8
4117,Introduction to Cloud Computing 7,2,5
4118,Introduction to Data Structures 5,2,5
4119,Advanced Database Systems 8,4,4
4120,Advanced Database Systems 8,3,1
4121,Introduction to Programming 9,3,1
4122,Applied Machine Learning 9,4,3
4123,Fundamentals of Database Systems 2,3,7
4124,Fundamentals of Programming 1,2,5
4125,Systems in Ethical Hacking 1,2,8
4126,Fundamentals of Cloud Computing 4,4,1
4127,Fundamentals of Networks 5,2,2
4128,Systems in Ethical Hacking 7,4,4
4129,Systems in Cloud Computing 1,2,2
4130,Introduction to Networks 3,2,1
4131,Applied Networks 3,3,8
4132,Fundamentals of Ethical Hacking 7,4,4
4133,Advanced Programming 7,3,6
4134,Systems in Networks 7,2,6
4135,Applied Machine Learning 4,2,8
4136,Systems in Database Systems 3,3,8
4137,Systems in Data Structures 2,2,1
4138,Advanced Data Structures 8,2,6
4139,Systems in Programming 6,3,8
4140,Introduction to Machine Learning 7,3,3
4141,Introduction to Networks 7,2,8
4142,Applied Networks 9,4,2
4143,Applied Ethical Hacking 3,4,6
4144,Systems in Cloud Computing 1,3,1
4145,Fundamentals of Cloud Computing 9,3,6
4146,Introduction to Programming 6,2,6
4147,Fundamentals of Ethical Hacking 2,4,6
4148,Applied Data Structures 2,3,8
4149,Introduction to Machine Learning 4,4,7
4150,Introduction to Ethical Hacking 5,3,6
4151,Advanced Data Structures 3,4,6
4152,Systems in Cloud Computing 2,2,7
4153,Fundamentals of Programming 8,2,8
4154,Applied Ethical Hacking 7,3,1
4155,Fundamentals of Cloud Computing 8,2,2
4156,Introduction to Ethical Hacking 3,2,8
4157,Advanced Machine Learning 6,4,6
4158,Introduction to Database Systems 2,4,8
4159,Fundamentals of Machine Learning 2,3,3
4160,Advanced Networks 4,2,5
4161,Introduction to Programming 7,4,7
4162,Systems in Cloud Computing 2,3,6
4163,Introduction to Database Systems 9,3,3
4164,Introduction to Networks 3,2,6
4165,Fundamentals of Programming 8,4,8
4166,Fundamentals of Networks 5,3,2
4167,Systems in Cloud Computing 3,4,6
4168,Fundamentals of Database Systems 9,4,4
4169,Advanced Programming 2,3,7
4170,Advanced Cloud Computing 7,4,4
4171,Introduction to Cloud Computing 6,4,2
4172,Fundamentals of Cloud Computing 1,2,7
4173,Applied Networks 1,2,3
4174,Systems in Cloud Computing 1,3,1
4175,Introduction to Networks 2,2,4
4176,Systems in Data Structures 1,4,3
4177,Advanced Programming 9,4,5
4178,Applied Networks 2,4,1
4179,Applied Programming 3,3,4
4180,Systems in Ethical Hacking 9,3,5
4181,Fundamentals of Cloud Computing 1,4,1
4182,Systems in Data Structures 7,2,6
4183,Systems in Machine Learning 3,3,7
4184,Systems in Programming 4,2,2
4185,Applied Programming 8,2,1
4186,Advanced Machine Learning 6,4,5
4187,Fundamentals of Ethical Hacking 3,4,4
4188,Advanced Data Structures 6,2,1
4189,Advanced Data Structures 7,2,1
4190,Fundamentals of Programming 5,2,7
4191,Introduction to Programming 5,3,3
4192,Introduction to Machine Learning 3,4,8
4193,Advanced Programming 9,2,8
4194,Fundamentals of Data Structures 9,2,4
4195,Systems in Machine Learning 9,2,4
4196,Applied Database Systems 9,2,6
4197,Systems in Database Systems 6,4,3
4198,Fundamentals of Cloud Computing 6,4,1
4199,Introduction to Programming 7,3,5
4200,Advanced Cloud Computing 5,4,8
4201,Introduction to Networks 1,4,2
4202,Systems in Data Structures 2,3,6
4203,Systems in Cloud Computing 8,4,8
4204,Applied Machine Learning 2,4,1
4205,Fundamentals of Ethical Hacking 2,2,7
4206,Applied Machine Learning 3,3,5
4207,Introduction to Database Systems 1,3,1
4208,Advanced Programming 6,2,1
4209,Introduction to Ethical Hacking 3,2,4
4210,Introduction to Programming 2,2,1
4211,Introduction to Cloud Computing 4,4,6
4212,Advanced Programming 8,4,8
4213,Advanced Programming 4,3,5
4214,Applied Data Structures 9,4,1
4215,Systems in Networks 6,2,6
4216,Systems in Ethical Hacking 1,3,3
4217,Introduction to Cloud Computing 1,3,5
4218,Advanced Database Systems 9,4,3
4219,Introduction to Ethical Hacking 2,4,1
4220,Systems in Database Systems 7,3,1
4221,Systems in Data Structures 9,2,7
4222,Introduction to Networks 5,3,4
4223,Advanced Programming 6,2,2
4224,Fundamentals of Database Systems 2,3,2
4225,Advanced Data Structures 9,3,3
4226,Introduction to Networks 9,3,5
4227,Applied Data Structures 2,4,5
4228,Introduction to Networks 9,3,5
4229,Advanced Cloud Computing 2,2,3
4230,Systems in Data Structures 7,4,7
4231,Fundamentals of Cloud Computing 8,4,4
4232,Applied Data Structures 3,2,4
4233,Introduction to Programming 8,3,8
4234,Systems in Programming 2,3,8
4235,Applied Networks 7,3,1
4236,Applied Ethical Hacking 6,3,8
4237,Fundamentals of Cloud Computing 9,2,7
4238,Fundamentals of Data Structures 3,2,4
4239,Fundamentals of Machine Learning 5,2,3
4240,Applied Cloud Computing 5,3,3
4241,Fundamentals of Data Structures 2,3,2
4242,Applied Data Structures 5,4,6
4243,Fundamentals of Ethical Hacking 6,4,8
4244,Applied Programming 8,4,8
4245,Fundamentals of Cloud Computing 6,2,6
4246,Advanced Cloud Computing 6,2,6
4247,Advanced Database Systems 4,4,3
4248,Advanced Networks 9,2,7
4249,Systems in Networks 5,4,7
4250,Applied Programming 6,2,2
4251,Advanced Machine Learning 4,3,8
4252,Introduction to Machine Learning 5,3,3
4253,Fundamentals of Data Structures 6,2,8
4254,Systems in Networks 6,2,3
4255,Applied Ethical Hacking 4,2,6
4256,Fundamentals of Ethical Hacking 6,4,2
4257,Introduction to Ethical Hacking 2,2,8
4258,Advanced Machine Learning 5,2,2
4259,Advanced Networks 4,4,1
4260,Systems in Cloud Computing 1,3,1
4261,Introduction to Cloud Computing 2,3,2
4262,Introduction to Cloud Computing 8,2,5
4263,Advanced Networks 6,4,3
4264,Fundamentals of Machine Learning 4,3,5
4265,Introduction to Networks 4,3,5
4266,Applied Ethical Hacking 5,4,7
4267,Fundamentals of Programming 2,3,1
4268,Systems in Programming 8,4,4
4269,Advanced Machine Learning 8,2,7
4270,Systems in Networks 4,2,4
4271,Advanced Programming 8,4,1
4272,Applied Machine Learning 1,4,3
4273,Advanced Machine Learning 8,4,3
4274,Systems in Networks 8,3,2
4275,Advanced Data Structures 3,3,5
4276,Systems in Cloud Computing 9,4,2
4277,Fundamentals of Cloud Computing 7,4,4
4278,Fundamentals of Networks 1,3,2
4279,Introduction to Database Systems 7,2,7
4280,Fundamentals of Networks 1,3,8
4281,Fundamentals of Database Systems 2,2,8
4282,Introduction to Data Structures 1,2,3
4283,Advanced Networks 3,2,6
4284,Fundamentals of Data Structures 5,4,3
4285,Advanced Programming 6,3,7
4286,Fundamentals of Cloud Computing 7,3,1
4287,Systems in Programming 4,2,6
4288,Systems in Ethical Hacking 7,4,2
4289,Advanced Ethical Hacking 2,4,1
4290,Systems in Ethical Hacking 9,3,1
4291,Applied Ethical Hacking 4,4,6
4292,Applied Database Systems 8,2,1
4293,Systems in Cloud Computing 9,4,1
4294,Systems in Ethical Hacking 7,2,7
4295,Advanced Programming 1,4,3
4296,Fundamentals of Database Systems 4,4,5
4297,Systems in Cloud Computing 2,3,5
4298,Applied Machine Learning 9,2,6
4299,Fundamentals of Machine Learning 7,4,1
4300,Introduction to Machine Learning 7,3,8
4301,Fundamentals of Machine Learning 8,3,5
4302,Advanced Networks 8,2,2
4303,Introduction to Networks 8,2,8
4304,Fundamentals of Programming 7,4,2
4305,Applied Cloud Computing 3,4,3
4306,Applied Programming 3,4,8
4307,Advanced Cloud Computing 8,3,5
4308,Applied Networks 7,3,3
4309,Applied Ethical Hacking 6,2,1
4310,Applied Machine Learning 6,4,5
4311,Advanced Machine Learning 6,4,3
4312,Applied Ethical Hacking 4,2,7
4313,Advanced Database Systems 6,3,3
4314,Introduction to Database Systems 9,2,6
4315,Applied Machine Learning 7,2,5
4316,Advanced Database Systems 4,3,8
4317,Applied Machine Learning 4,4,2
4318,Advanced Ethical Hacking 6,2,7
4319,Advanced Programming 1,4,3
4320,Applied Programming 9,3,8
4321,Applied Programming 7,4,8
4322,Systems in Data Structures 3,4,2
4323,Applied Database Systems 9,2,8
4324,Fundamentals of Machine Learning 9,2,3
4325,Advanced Database Systems 9,3,3
4326,Applied Data Structures 2,3,1
4327,Introduction to Ethical Hacking 4,4,8
4328,Fundamentals of Machine Learning 6,2,3
4329,Applied Database Systems 3,3,3
4330,Applied Database Systems 1,3,8
4331,Introduction to Networks 5,2,3
4332,Introduction to Machine Learning 4,2,8
4333,Fundamentals of Data Structures 1,2,4
4334,Fundamentals of Programming 5,3,8
4335,Systems in Database Systems 7,2,7
4336,Applied Networks 9,2,7
4337,Fundamentals of Cloud Computing 5,4,5
4338,Advanced Cloud Computing 5,2,4
4339,Applied Networks 6,3,8
4340,Fundamentals of Cloud Computing 6,4,3
4341,Introduction to Machine Learning 7,3,1
4342,Fundamentals of Machine Learning 6,3,1
4343,Introduction to Database Systems 7,3,7
4344,Advanced Database Systems 5,4,4
4345,Introduction to Database Systems 1,2,4
4346,Advanced Data Structures 5,2,4
4347,Introduction to Ethical Hacking 9,2,8
4348,Applied Networks 9,4,3
4349,Fundamentals of Networks 5,4,1
4350,Applied Programming 8,3,4
4351,Applied Ethical Hacking 5,3,4
4352,Advanced Machine Learning 6,4,3
4353,Fundamentals of Machine Learning 1,4,5
4354,Applied Database Systems 8,4,2
4355,Fundamentals of Networks 5,4,3
4356,Systems in Ethical Hacking 6,3,4
4357,Advanced Database Systems 3,4,3
4358,Systems in Networks 4,4,7
4359,Applied Programming 3,3,6
4360,Systems in Database Systems 7,4,5
4361,Applied Ethical Hacking 9,3,7
4362,Systems in Data Structures 2,3,3
4363,Applied Machine Learning 9,2,7
4364,Introduction to Programming 4,2,2
4365,Advanced Programming 3,2,2
4366,Systems in Ethical Hacking 3,3,8
4367,Introduction to Machine Learning 4,4,1
4368,Fundamentals of Database Systems 4,4,3
4369,Systems in Programming 7,2,5
4370,Systems in Ethical Hacking 3,2,3
4371,Introduction to Data Structures 5,3,2
4372,Applied Data Structures 5,2,3
4373,Systems in Networks 3,2,3
4374,Fundamentals of Data Structures 4,4,8
4375,Advanced Database Systems 3,3,5
4376,Systems in Networks 8,3,8
4377,Applied Database Systems 6,4,3
4378,Introduction to Machine Learning 8,3,7
4379,Applied Data Structures 1,4,6
4380,Systems in Networks 8,3,7
4381,Introduction to Data Structures 2,4,3
4382,Systems in Networks 8,3,6
4383,Systems in Ethical Hacking 6,2,1
4384,Fundamentals of Database Systems 8,4,6
4385,Advanced Ethical Hacking 2,4,7
4386,Introduction to Machine Learning 2,4,3
4387,Systems in Cloud Computing 8,3,3
4388,Introduction to Ethical Hacking 3,2,6
4389,Applied Data Structures 4,2,6
4390,Systems in Programming 3,3,1
4391,Introduction to Cloud Computing 5,2,2
4392,Fundamentals of Cloud Computing 8,4,8
4393,Advanced Data Structures 6,3,3
4394,Advanced Programming 7,4,3
4395,Advanced Programming 5,4,1
4396,Applied Programming 2,2,8
4397,Applied Database Systems 7,3,2
4398,Applied Ethical Hacking 4,2,2
4399,Fundamentals of Cloud Computing 1,4,2
4400,Fundamentals of Networks 2,3,5
4401,Systems in Data Structures 6,3,8
4402,Advanced Data Structures 2,2,8
4403,Systems in Machine Learning 4,3,1
4404,Applied Machine Learning 9,3,8
4405,Advanced Database Systems 9,3,3
4406,Applied Networks 6,4,6
4407,Advanced Database Systems 7,2,4
4408,Advanced Database Systems 3,3,2
4409,Advanced Data Structures 5,3,8
4410,Introduction to Data Structures 7,2,7
4411,Advanced Data Structures 9,2,4
4412,Applied Programming 5,3,2
4413,Advanced Programming 8,4,3
4414,Introduction to Ethical Hacking 8,4,1
4415,Fundamentals of Cloud Computing 5,2,5
4416,Applied Ethical Hacking 7,4,4
4417,Advanced Cloud Computing 8,4,4
4418,Introduction to Cloud Computing 9,2,5
4419,Advanced Data Structures 6,2,5
4420,Systems in Networks 6,4,7
4421,Applied Networks 8,2,2
4422,Applied Machine Learning 2,4,2
4423,Systems in Data Structures 5,4,1
4424,Introduction to Ethical Hacking 5,4,2
4425,Systems in Database Systems 7,3,3
4426,Advanced Programming 6,2,1
4427,Systems in Networks 7,3,3
4428,Introduction to Ethical Hacking 1,3,1
4429,Advanced Programming 9,3,7
4430,Systems in Database Systems 9,3,8
4431,Fundamentals of Data Structures 8,2,7
4432,Advanced Machine Learning 9,3,7
4433,Systems in Ethical Hacking 1,3,8
4434,Introduction to Programming 3,4,3
4435,Systems in Database Systems 6,2,7
4436,Systems in Data Structures 8,3,8
4437,Systems in Ethical Hacking 9,4,7
4438,Advanced Machine Learning 6,2,5
4439,Fundamentals of Ethical Hacking 9,3,4
4440,Applied Database Systems 8,4,8
4441,Fundamentals of Data Structures 9,3,3
4442,Introduction to Ethical Hacking 9,3,3
4443,Advanced Ethical Hacking 1,4,3
4444,Fundamentals of Database Systems 5,2,3
4445,Advanced Ethical Hacking 5,3,3
4446,Introduction to Ethical Hacking 8,2,6
4447,Systems in Cloud Computing 5,3,1
4448,Advanced Ethical Hacking 1,3,8
4449,Systems in Cloud Computing 1,4,3
4450,Advanced Cloud Computing 5,2,7
4451,Systems in Networks 9,4,6
4452,Systems in Machine Learning 5,3,4
4453,Fundamentals of Cloud Computing 9,3,3
4454,Introduction to Cloud Computing 1,2,5
4455,Systems in Programming 4,2,5
4456,Advanced Data Structures 6,3,1
4457,Advanced Machine Learning 9,4,8
4458,Introduction to Data Structures 5,3,7
4459,Introduction to Ethical Hacking 3,2,8
4460,Applied Database Systems 1,4,2
4461,Systems in Programming 1,3,1
4462,Advanced Data Structures 6,4,5
4463,Introduction to Data Structures 1,3,1
4464,Introduction to Ethical Hacking 8,2,6
4465,Fundamentals of Networks 7,2,7
4466,Fundamentals of Machine Learning 7,2,8
4467,Introduction to Machine Learning 7,2,6
4468,Introduction to Ethical Hacking 2,3,8
4469,Advanced Programming 2,3,8
4470,Introduction to Ethical Hacking 2,3,5
4471,Applied Programming 3,4,8
4472,Fundamentals of Cloud Computing 9,4,1
4473,Applied Database Systems 3,2,5
4474,Introduction to Database Systems 6,3,6
4475,Introduction to Ethical Hacking 8,2,7
4476,Fundamentals of Data Structures 3,2,5
4477,Introduction to Database Systems 1,3,7
4478,Fundamentals of Database Systems 2,2,6
4479,Applied Ethical Hacking 7,4,6
4480,Introduction to Data Structures 3,2,2
4481,Applied Cloud Computing 1,3,4
4482,Systems in Ethical Hacking 8,4,4
4483,Applied Machine Learning 7,2,3
4484,Introduction to Cloud Computing 2,4,6
4485,Systems in Database Systems 4,4,8
4486,Advanced Ethical Hacking 1,3,5
4487,Applied Networks 9,2,7
4488,Introduction to Database Systems 8,4,5
4489,Advanced Ethical Hacking 7,4,1
4490,Systems in Programming 8,4,5
4491,Introduction to Programming 6,4,7
4492,Systems in Networks 9,2,6
4493,Systems in Machine Learning 1,2,3
4494,Advanced Cloud Computing 9,4,6
4495,Advanced Ethical Hacking 2,3,7
4496,Applied Database Systems 9,4,1
4497,Fundamentals of Database Systems 4,3,1
4498,Systems in Database Systems 5,2,4
4499,Systems in Programming 4,3,6
